id,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,412.0,352.0,649.0,1211.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,26.0,78.0,5.0,0.0,0.0,3.9,3.46,6.96,17.18,1.1,0.0,0.0,-4.01,-3.22,-2.45,-0.35,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,561.0,576.0,907.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,43.0,82.0,7.0,0.0,0.0,0.0,5.64,6.35,12.78,1.1,0.0,0.0,0.0,-6.05,-2.99,-0.35,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,255.0,424.0,963.0,907.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,26.0,34.0,3.0,0.0,0.0,1.75,4.15,12.2,12.78,1.1,0.0,0.0,-1.29,-2.99,-1.75,-0.35,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_iodide_1_smi1_1_s_1,0.0,377.0,506.0,666.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,40.0,10.0,0.0,0.0,0.0,3.46,5.62,8.73,2.2,0.0,0.0,0.0,-3.19,-2.24,-2.43,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,271.0,425.0,1128.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,41.0,6.0,0.0,0.0,0.0,2.47,4.1,15.73,2.2,0.0,0.0,0.0,-2.99,-2.59,-1.59,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,263.0,425.0,1039.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,29.0,35.0,0.0,0.0,0.0,2.11,4.1,13.3,12.8,0.0,0.0,0.0,-2.14,-2.59,-1.75,-0.84,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,283.0,422.0,653.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,36.0,0.0,0.0,0.0,2.74,4.19,7.4,13.2,0.0,0.0,0.0,-1.89,-3.97,-2.59,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,219.0,425.0,1049.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,35.0,16.0,3.0,0.0,0.0,1.45,4.1,14.14,6.18,1.1,0.0,0.0,-1.08,-2.59,-1.05,-0.35,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,411.0,354.0,663.0,375.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,37.0,23.0,5.0,0.0,0.0,3.92,3.42,8.24,5.08,1.1,0.0,0.0,-4.5,-2.24,-1.89,-0.35,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,393.0,425.0,1049.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,63.0,28.0,5.0,0.0,0.0,3.8,4.1,14.14,6.18,1.1,0.0,0.0,-4.49,-2.59,-1.05,-0.35,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,395.0,506.0,662.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,39.0,10.0,0.0,0.0,0.0,3.65,5.62,8.26,2.2,0.0,0.0,0.0,-3.49,-2.24,-2.38,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,256.0,495.0,1053.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,38.0,6.0,0.0,0.0,0.0,2.28,4.8,14.58,2.2,0.0,0.0,0.0,-1.52,-3.43,-1.19,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,282.0,423.0,722.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,16.0,30.0,0.0,0.0,0.0,2.76,4.14,8.15,11.0,0.0,0.0,0.0,-2.38,-3.57,-3.83,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,264.0,501.0,1054.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,38.0,8.0,0.0,0.0,0.0,2.08,5.2,14.56,2.9,0.0,0.0,0.0,-1.56,-2.59,-0.7,-0.84,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,273.0,427.0,577.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,8.0,36.0,0.0,0.0,0.0,2.42,4.61,6.3,13.2,0.0,0.0,0.0,-1.92,-3.62,-2.59,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,265.0,566.0,1399.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,39.0,54.0,0.0,0.0,0.0,2.06,5.51,17.64,19.8,0.0,0.0,0.0,-1.17,-3.69,-2.48,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,245.0,425.0,1048.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,35.0,15.0,0.0,0.0,0.0,1.99,4.1,14.16,5.5,0.0,0.0,0.0,-2.13,-2.59,-1.54,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,255.0,496.0,1166.0,1794.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,24.0,60.0,21.0,9.0,0.0,1.75,4.78,13.4,23.88,8.64,3.3,0.0,-1.29,-2.94,-3.5,-2.1,-1.05,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,342.0,429.0,587.0,299.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,25.0,14.0,4.0,0.0,0.0,3.15,4.57,7.14,3.98,1.1,0.0,0.0,-3.34,-2.64,-1.89,-0.35,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,274.0,495.0,1038.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,29.0,33.0,0.0,0.0,0.0,2.4,4.83,13.32,12.1,0.0,0.0,0.0,-1.53,-3.34,-2.24,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,281.0,425.0,718.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,19.0,21.0,0.0,0.0,0.0,2.78,4.1,8.2,7.7,0.0,0.0,0.0,-2.87,-2.59,-3.11,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,263.0,424.0,720.0,1104.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,32.0,21.0,9.0,0.0,2.11,4.15,7.64,13.58,8.64,3.3,0.0,-2.14,-2.99,-2.8,-2.94,-1.05,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,485.0,658.0,593.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0,42.0,18.0,0.0,0.0,0.0,4.48,7.82,7.54,3.3,0.0,0.0,0.0,-3.46,-2.24,-1.05,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,424.0,647.0,978.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,31.0,60.0,20.0,0.0,0.0,0.0,4.12,7.0,13.46,4.4,0.0,0.0,0.0,-3.08,-3.43,-0.7,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,273.0,496.0,857.0,1105.0,745.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,20.0,31.0,24.0,9.0,0.0,2.42,4.78,9.1,13.56,9.74,3.3,0.0,-2.02,-2.94,-3.18,-2.45,-1.05,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,281.0,427.0,652.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,36.0,0.0,0.0,0.0,2.81,4.61,7.45,13.2,0.0,0.0,0.0,-2.78,-3.62,-2.99,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,230.0,566.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,57.0,0.0,0.0,0.0,0.0,1.8,5.51,20.9,0.0,0.0,0.0,0.0,-0.66,-3.69,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,273.0,496.0,1103.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,29.0,44.0,0.0,0.0,0.0,2.42,4.78,13.63,16.1,0.0,0.0,0.0,-2.02,-2.94,-3.34,-0.84,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,0.0,304.0,284.0,662.0,375.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,28.0,18.0,4.0,0.0,0.0,2.85,2.72,8.29,5.08,1.1,0.0,0.0,-3.73,-1.4,-2.29,-0.35,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,324.0,280.0,568.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,12.0,64.0,0.0,0.0,0.0,3.0,2.8,5.44,17.6,0.0,0.0,0.0,-3.05,-3.36,-2.8,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,333.0,353.0,968.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,40.0,40.0,0.0,0.0,0.0,2.84,3.44,12.62,11.0,0.0,0.0,0.0,-2.89,-2.73,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,341.0,353.0,953.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,33.0,68.0,0.0,0.0,0.0,3.29,3.44,11.36,18.7,0.0,0.0,0.0,-3.71,-2.73,-2.45,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,254.0,572.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,57.0,0.0,0.0,0.0,0.0,2.35,5.88,20.9,0.0,0.0,0.0,0.0,-2.41,-2.94,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,256.0,495.0,1123.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,38.0,15.0,0.0,0.0,0.0,2.28,4.8,15.31,5.5,0.0,0.0,0.0,-1.52,-3.43,-1.94,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,403.0,496.0,1171.0,1566.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,59.0,93.0,39.0,15.0,0.0,3.56,4.78,13.82,20.58,8.64,3.3,0.0,-3.65,-2.94,-3.15,-2.1,-1.05,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,411.0,424.0,794.0,1034.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,39.0,58.0,39.0,15.0,0.0,3.92,4.15,8.81,12.88,8.64,3.3,0.0,-4.5,-2.99,-3.69,-2.1,-1.05,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,273.0,496.0,1102.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,29.0,42.0,0.0,0.0,0.0,2.42,4.78,13.65,15.4,0.0,0.0,0.0,-2.02,-2.94,-3.83,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,288.0,426.0,1110.0,882.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,48.0,36.0,30.0,12.0,0.0,2.2,4.08,13.98,10.68,8.64,3.3,0.0,-2.32,-2.1,-2.1,-2.1,-1.05,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,274.0,496.0,1110.0,1135.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,29.0,43.0,3.0,0.0,0.0,2.4,4.78,13.98,16.08,1.1,0.0,0.0,-1.53,-2.94,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,247.0,496.0,1110.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,38.0,16.0,3.0,0.0,0.0,1.94,4.78,14.5,6.18,1.1,0.0,0.0,-1.16,-2.94,-1.43,-0.35,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,282.0,496.0,1199.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,41.0,15.0,0.0,0.0,0.0,2.76,4.78,16.41,5.5,0.0,0.0,0.0,-2.38,-2.94,-1.94,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,274.0,422.0,647.0,983.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,37.0,3.0,0.0,0.0,2.4,4.19,7.03,13.88,1.1,0.0,0.0,-1.53,-3.97,-3.34,-0.35,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,385.0,496.0,1186.0,882.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,68.0,48.0,39.0,15.0,0.0,3.44,4.78,15.08,10.68,8.64,3.3,0.0,-3.64,-2.94,-2.1,-2.1,-1.05,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,265.0,567.0,1493.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,48.0,36.0,0.0,0.0,0.0,2.06,5.46,19.97,13.2,0.0,0.0,0.0,-1.17,-3.29,-2.64,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,263.0,353.0,588.0,446.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,16.0,14.0,6.0,0.0,0.0,2.11,3.47,7.12,5.76,2.2,0.0,0.0,-2.14,-2.64,-1.4,-0.7,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,245.0,425.0,796.0,1104.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,17.0,32.0,21.0,9.0,0.0,1.93,4.1,8.74,13.58,8.64,3.3,0.0,-1.94,-2.59,-2.8,-2.94,-1.05,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,264.0,429.0,588.0,446.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,14.0,6.0,0.0,0.0,2.08,4.57,7.12,5.76,2.2,0.0,0.0,-1.56,-2.64,-1.4,-0.7,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,237.0,496.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,57.0,0.0,0.0,0.0,0.0,1.63,4.78,20.9,0.0,0.0,0.0,0.0,-1.28,-2.94,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,343.0,505.0,586.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,25.0,12.0,0.0,0.0,0.0,3.12,5.67,7.16,3.3,0.0,0.0,0.0,-2.76,-2.64,-2.38,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,266.0,565.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,54.0,0.0,0.0,0.0,0.0,2.04,5.53,19.8,0.0,0.0,0.0,0.0,-0.68,-4.18,0.0,0.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,282.0,426.0,639.0,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,69.0,0.0,0.0,0.0,2.79,4.6,6.12,25.3,0.0,0.0,0.0,-2.29,-4.2,-3.15,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,265.0,428.0,649.0,1059.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,10.0,40.0,3.0,0.0,0.0,2.06,4.56,6.96,14.98,1.1,0.0,0.0,-1.07,-3.22,-2.45,-0.35,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,247.0,499.0,1039.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,27.0,39.0,0.0,0.0,0.0,1.94,5.24,13.3,14.3,0.0,0.0,0.0,-1.06,-3.57,-1.75,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,256.0,571.0,1338.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,36.0,54.0,0.0,0.0,0.0,1.72,5.93,17.28,19.8,0.0,0.0,0.0,-0.71,-3.34,-2.1,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,263.0,496.0,1429.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,48.0,27.0,0.0,0.0,0.0,2.11,4.78,19.64,9.9,0.0,0.0,0.0,-2.14,-2.94,-1.05,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,342.0,430.0,737.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,33.0,12.0,0.0,0.0,0.0,3.15,4.52,9.41,3.3,0.0,0.0,0.0,-3.34,-2.24,-2.78,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,264.0,572.0,1186.0,882.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,36.0,24.0,21.0,9.0,0.0,2.11,5.88,15.08,10.68,8.64,3.3,0.0,-1.57,-2.94,-2.1,-2.1,-1.05,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,282.0,495.0,1048.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,35.0,15.0,0.0,0.0,0.0,2.76,4.8,14.16,5.5,0.0,0.0,0.0,-2.38,-3.43,-1.54,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,246.0,423.0,1039.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,27.0,39.0,0.0,0.0,0.0,1.91,4.14,13.3,14.3,0.0,0.0,0.0,-1.45,-3.57,-1.75,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,352.0,501.0,724.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,32.0,16.0,0.0,0.0,0.0,3.46,5.2,8.6,4.4,0.0,0.0,0.0,-3.22,-2.59,-2.27,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,263.0,425.0,1053.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,38.0,6.0,0.0,0.0,0.0,2.11,4.1,14.58,2.2,0.0,0.0,0.0,-2.14,-2.59,-1.19,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,403.0,496.0,923.0,1992.0,1338.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,38.0,111.0,78.0,30.0,0.0,3.56,4.78,8.84,24.66,17.28,6.6,0.0,-3.65,-2.94,-4.55,-4.2,-2.1,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,274.0,494.0,1090.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,26.0,51.0,0.0,0.0,0.0,2.4,4.82,12.82,18.7,0.0,0.0,0.0,-1.53,-3.92,-2.83,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,264.0,572.0,1409.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,36.0,63.0,0.0,0.0,0.0,2.11,5.88,17.96,23.1,0.0,0.0,0.0,-1.57,-2.94,-2.45,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,324.0,280.0,568.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,10.0,72.0,0.0,0.0,0.0,3.0,2.8,5.44,19.8,0.0,0.0,0.0,-3.05,-3.36,-2.8,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,254.0,423.0,1039.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,29.0,33.0,0.0,0.0,0.0,2.42,4.14,13.3,12.1,0.0,0.0,0.0,-2.46,-3.57,-1.75,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,255.0,495.0,1039.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,38.0,8.0,0.0,0.0,0.0,2.3,4.83,13.82,2.9,0.0,0.0,0.0,-2.01,-3.34,-1.08,-0.84,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,323.0,353.0,968.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,40.0,40.0,0.0,0.0,0.0,3.17,3.44,12.62,11.0,0.0,0.0,0.0,-3.7,-2.73,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,257.0,492.0,968.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,29.0,24.0,0.0,0.0,0.0,2.26,4.89,12.62,8.8,0.0,0.0,0.0,-1.03,-4.81,-1.4,0.0,0.0,0.0
