id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,3311.0,3311.0,4543.0,3850.0,1925.0,231.0,1.0,4.0,7.0,12.0,15.0,10.0,3.0,16.0,44.0,76.0,112.0,116.0,64.0,12.0,1.988,5.048,7.177,10.476,10.702,6.148,1.311,4.84,21.934,40.348,66.968,77.99,50.71,14.52
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,3311.0,2464.0,2695.0,539.0,0.0,0.0,1.0,5.0,6.0,9.0,7.0,0.0,0.0,25.0,65.0,75.0,100.0,35.0,0.0,0.0,1.988,5.499,5.555,6.867,3.06,0.0,0.0,4.84,31.548,33.968,48.488,33.88,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,4543.0,3311.0,1848.0,231.0,0.0,0.0,1.0,6.0,7.0,19.0,3.0,0.0,0.0,36.0,102.0,156.0,132.0,18.0,0.0,0.0,1.988,6.909,7.177,8.897,1.311,0.0,0.0,4.84,37.07,40.348,92.73,14.52,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,4620.0,3850.0,3542.0,3234.0,1848.0,231.0,1.0,4.0,8.0,16.0,12.0,9.0,3.0,16.0,48.0,96.0,112.0,96.0,60.0,12.0,1.988,5.245,8.136,10.547,8.798,5.71,1.311,4.84,20.834,46.838,82.06,62.7,45.87,14.52
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2002.0,3003.0,3850.0,770.0,0.0,0.0,1.0,4.0,6.0,11.0,10.0,0.0,0.0,16.0,40.0,68.0,100.0,40.0,0.0,0.0,1.988,4.061,6.091,8.756,4.371,0.0,0.0,4.84,24.596,36.894,62.546,48.4,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,4004.0,3927.0,1386.0,0.0,0.0,0.0,1.0,4.0,8.0,18.0,0.0,0.0,0.0,16.0,48.0,104.0,72.0,0.0,0.0,0.0,1.988,4.738,8.108,7.868,0.0,0.0,0.0,4.84,22.704,47.916,87.12,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,1925.0,3003.0,3465.0,1617.0,77.0,0.0,1.0,4.0,6.0,10.0,16.0,1.0,0.0,16.0,40.0,64.0,116.0,72.0,4.0,0.0,1.988,4.089,6.091,8.516,7.586,0.437,0.0,4.84,23.518,36.894,53.79,78.21,4.84,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3234.0,2618.0,2926.0,1232.0,77.0,0.0,1.0,6.0,5.0,8.0,11.0,1.0,0.0,36.0,90.0,78.0,132.0,78.0,6.0,0.0,1.988,5.922,4.991,7.05,5.4,0.437,0.0,4.84,39.732,32.164,43.34,54.01,4.84,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,5467.0,3311.0,1848.0,231.0,0.0,0.0,1.0,4.0,7.0,19.0,3.0,0.0,0.0,16.0,44.0,104.0,88.0,12.0,0.0,0.0,1.988,5.654,7.177,8.897,1.311,0.0,0.0,4.84,22.176,40.348,92.73,14.52,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,4774.0,2926.0,2233.0,847.0,77.0,0.0,1.0,4.0,7.0,14.0,6.0,1.0,0.0,16.0,44.0,84.0,84.0,32.0,4.0,0.0,1.988,5.189,6.585,7.896,3.215,0.437,0.0,4.84,22.77,39.578,70.07,29.81,4.84,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,3234.0,3850.0,2618.0,693.0,0.0,0.0,1.0,4.0,8.0,19.0,9.0,0.0,0.0,16.0,48.0,108.0,112.0,36.0,0.0,0.0,1.988,5.076,8.136,10.081,3.934,0.0,0.0,4.84,20.856,46.838,94.27,43.56,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,4004.0,2464.0,2233.0,1232.0,154.0,0.0,1.0,4.0,6.0,9.0,6.0,2.0,0.0,16.0,40.0,60.0,68.0,40.0,8.0,0.0,1.988,5.527,5.555,6.303,3.807,0.874,0.0,4.84,20.922,33.968,46.64,30.58,9.68,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2002.0,3003.0,3619.0,1309.0,0.0,0.0,1.0,4.0,6.0,10.0,11.0,0.0,0.0,16.0,40.0,64.0,96.0,48.0,0.0,0.0,1.988,4.061,6.091,8.418,5.372,0.0,0.0,4.84,24.596,36.894,55.748,55.088,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929.0,3465.0,3311.0,3003.0,924.0,0.0,0.0,1.0,4.0,7.0,19.0,12.0,0.0,0.0,16.0,44.0,104.0,124.0,48.0,0.0,0.0,1.988,4.85,7.177,10.674,5.245,0.0,0.0,4.84,24.002,40.348,95.04,58.08,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,4851.0,1848.0,2310.0,308.0,0.0,0.0,1.0,5.0,4.0,8.0,4.0,0.0,0.0,25.0,55.0,60.0,80.0,20.0,0.0,0.0,1.988,5.654,4.117,5.809,1.748,0.0,0.0,4.84,33.066,22.44,43.956,19.36,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,5390.0,3003.0,1771.0,616.0,77.0,0.0,1.0,4.0,7.0,13.0,3.0,1.0,0.0,16.0,44.0,80.0,68.0,20.0,4.0,0.0,1.988,5.696,6.514,6.867,1.904,0.437,0.0,4.84,20.9,40.458,64.46,15.29,4.84,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2541.0,3542.0,4697.0,4004.0,1848.0,231.0,1.0,4.0,7.0,11.0,22.0,9.0,3.0,16.0,44.0,72.0,140.0,136.0,60.0,12.0,1.988,4.597,7.05,10.73,13.169,5.71,1.311,4.84,21.648,43.384,60.94,111.1,45.87,14.52
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2079.0,2926.0,2926.0,308.0,0.0,0.0,1.0,4.0,6.0,9.0,4.0,0.0,0.0,16.0,40.0,60.0,68.0,16.0,0.0,0.0,1.988,4.033,6.077,6.74,1.748,0.0,0.0,4.84,25.674,35.618,51.524,19.36,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,4851.0,2310.0,2002.0,154.0,0.0,0.0,1.0,5.0,5.0,14.0,2.0,0.0,0.0,25.0,60.0,95.0,90.0,10.0,0.0,0.0,1.988,5.654,5.146,7.205,0.874,0.0,0.0,4.84,33.066,28.05,71.258,9.68,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,3234.0,2541.0,3003.0,1386.0,77.0,0.0,1.0,6.0,5.0,9.0,13.0,1.0,0.0,36.0,90.0,84.0,150.0,90.0,6.0,0.0,1.988,5.922,5.062,7.487,6.274,0.437,0.0,4.84,39.732,31.284,48.18,63.69,4.84,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,3696.0,2618.0,2233.0,462.0,0.0,0.0,1.0,6.0,8.0,8.0,6.0,0.0,0.0,36.0,108.0,102.0,102.0,36.0,0.0,0.0,1.988,6.571,6.43,5.837,2.623,0.0,0.0,4.84,35.882,43.648,42.878,29.04,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2849.0,4004.0,3388.0,1848.0,231.0,1.0,6.0,6.0,11.0,14.0,9.0,3.0,36.0,96.0,102.0,162.0,156.0,90.0,18.0,1.988,6.401,6.148,9.517,9.673,5.71,1.311,4.84,38.94,34.738,60.478,72.38,45.87,14.52
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,4004.0,3388.0,5621.0,6468.0,3696.0,462.0,1.0,4.0,8.0,13.0,24.0,18.0,6.0,16.0,48.0,84.0,148.0,192.0,120.0,24.0,1.988,5.527,7.614,12.789,17.597,11.421,2.623,4.84,20.922,45.188,72.16,125.4,91.74,29.04
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,3388.0,4466.0,3927.0,1848.0,231.0,1.0,4.0,7.0,11.0,15.0,9.0,3.0,16.0,44.0,72.0,108.0,112.0,60.0,12.0,1.988,4.54,7.106,10.039,10.674,5.71,1.311,4.84,23.804,41.228,62.128,79.068,45.87,14.52
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,4004.0,3542.0,3773.0,616.0,0.0,0.0,1.0,4.0,7.0,14.0,8.0,0.0,0.0,16.0,44.0,84.0,96.0,32.0,0.0,0.0,1.988,4.738,7.05,9.532,3.497,0.0,0.0,4.84,22.704,43.384,71.676,38.72,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,4158.0,2541.0,3003.0,1309.0,0.0,0.0,1.0,4.0,5.0,9.0,11.0,0.0,0.0,16.0,36.0,56.0,92.0,48.0,0.0,0.0,1.988,4.752,5.062,7.487,5.372,0.0,0.0,4.84,24.42,31.284,48.18,55.088,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929.0,3234.0,2926.0,2233.0,1232.0,154.0,0.0,1.0,4.0,6.0,9.0,6.0,2.0,0.0,16.0,40.0,60.0,68.0,40.0,8.0,0.0,1.988,5.076,6.119,6.303,3.807,0.874,0.0,4.84,20.856,35.816,46.64,30.58,9.68,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,3311.0,3080.0,616.0,77.0,0.0,1.0,4.0,7.0,15.0,3.0,1.0,0.0,16.0,44.0,88.0,76.0,20.0,4.0,0.0,1.988,4.54,7.177,8.784,1.904,0.437,0.0,4.84,23.804,40.348,74.976,15.29,4.84,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929.0,2772.0,2926.0,1925.0,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,16.0,44.0,84.0,72.0,8.0,0.0,0.0,1.988,4.47,6.585,7.276,0.874,0.0,0.0,4.84,24.684,39.578,70.378,9.68,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,4004.0,2464.0,2541.0,616.0,0.0,0.0,1.0,5.0,5.0,13.0,8.0,0.0,0.0,25.0,60.0,90.0,115.0,40.0,0.0,0.0,1.988,5.936,5.09,8.051,3.497,0.0,0.0,4.84,30.558,30.206,66.0,38.72,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,2618.0,3003.0,3080.0,770.0,0.0,0.0,1.0,5.0,7.0,13.0,10.0,0.0,0.0,25.0,70.0,105.0,130.0,50.0,0.0,0.0,1.988,4.991,6.556,8.545,4.371,0.0,0.0,4.84,32.164,40.656,68.728,48.4,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,2772.0,2926.0,3388.0,1617.0,0.0,0.0,1.0,4.0,7.0,14.0,15.0,0.0,0.0,16.0,44.0,84.0,120.0,64.0,0.0,0.0,1.988,4.47,6.585,9.673,7.12,0.0,0.0,4.84,24.684,39.578,72.38,74.448,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929.0,2695.0,3157.0,3696.0,1463.0,0.0,0.0,1.0,4.0,7.0,13.0,19.0,0.0,0.0,16.0,44.0,80.0,136.0,76.0,0.0,0.0,1.988,4.498,6.458,9.828,8.305,0.0,0.0,4.84,23.606,42.614,68.31,91.96,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,3388.0,4543.0,3388.0,1848.0,231.0,1.0,4.0,7.0,11.0,14.0,9.0,3.0,16.0,44.0,72.0,108.0,104.0,60.0,12.0,1.988,4.54,7.106,10.011,9.673,5.71,1.311,4.84,23.804,41.228,63.206,72.38,45.87,14.52
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,2464.0,3080.0,2310.0,231.0,0.0,0.0,1.0,5.0,7.0,8.0,3.0,0.0,0.0,25.0,70.0,75.0,75.0,15.0,0.0,0.0,1.988,5.09,6.486,5.809,1.311,0.0,0.0,4.84,30.206,41.536,43.956,14.52,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,3696.0,2618.0,1925.0,154.0,0.0,0.0,1.0,6.0,8.0,8.0,2.0,0.0,0.0,36.0,108.0,102.0,78.0,12.0,0.0,0.0,1.988,6.571,6.43,5.217,0.874,0.0,0.0,4.84,35.882,43.648,43.186,9.68,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,1925.0,3157.0,4389.0,1386.0,0.0,0.0,1.0,4.0,6.0,10.0,18.0,0.0,0.0,16.0,40.0,64.0,128.0,72.0,0.0,0.0,1.988,4.089,6.035,9.602,7.868,0.0,0.0,4.84,23.518,39.05,57.288,87.12,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,1925.0,3157.0,2926.0,1463.0,0.0,0.0,1.0,4.0,6.0,8.0,13.0,0.0,0.0,16.0,40.0,56.0,96.0,56.0,0.0,0.0,1.988,4.089,5.992,7.05,6.246,0.0,0.0,4.84,23.518,38.852,43.34,64.768,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,4004.0,3465.0,5544.0,6468.0,3696.0,462.0,1.0,4.0,8.0,12.0,24.0,18.0,6.0,16.0,48.0,80.0,144.0,192.0,120.0,24.0,1.988,5.527,7.544,12.352,17.597,11.421,2.623,4.84,20.922,46.068,67.32,125.4,91.74,29.04
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929.0,4851.0,2849.0,4543.0,3619.0,1848.0,231.0,1.0,4.0,6.0,12.0,17.0,9.0,3.0,16.0,40.0,72.0,124.0,116.0,60.0,12.0,1.988,5.231,6.148,10.476,10.984,5.71,1.311,4.84,23.628,34.738,66.968,86.9,45.87,14.52
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,4081.0,2310.0,3927.0,3388.0,1848.0,231.0,1.0,5.0,5.0,10.0,14.0,9.0,3.0,25.0,60.0,75.0,130.0,130.0,75.0,15.0,1.988,5.908,5.146,9.08,9.673,5.71,1.311,4.84,31.636,28.05,55.638,72.38,45.87,14.52
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,3465.0,2849.0,3080.0,847.0,0.0,0.0,1.0,4.0,6.0,14.0,11.0,0.0,0.0,16.0,40.0,80.0,108.0,44.0,0.0,0.0,1.988,4.977,6.148,9.052,4.808,0.0,0.0,4.84,24.068,34.738,72.688,53.24,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,4081.0,2772.0,1386.0,0.0,0.0,0.0,1.0,5.0,6.0,18.0,0.0,0.0,0.0,25.0,65.0,120.0,90.0,0.0,0.0,0.0,1.988,5.781,6.176,7.868,0.0,0.0,0.0,4.84,31.57,33.66,87.12,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,3465.0,2849.0,2233.0,847.0,77.0,0.0,1.0,4.0,6.0,14.0,6.0,1.0,0.0,16.0,40.0,80.0,84.0,32.0,4.0,0.0,1.988,4.977,6.148,7.896,3.215,0.437,0.0,4.84,24.068,34.738,70.07,29.81,4.84,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,3311.0,3773.0,3080.0,231.0,0.0,0.0,1.0,4.0,8.0,20.0,3.0,0.0,0.0,16.0,48.0,112.0,92.0,12.0,0.0,0.0,1.988,5.048,8.206,10.378,1.311,0.0,0.0,4.84,21.934,45.958,98.406,14.52,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2618.0,3850.0,3927.0,3465.0,1848.0,231.0,1.0,4.0,8.0,16.0,15.0,9.0,3.0,16.0,48.0,96.0,124.0,108.0,60.0,12.0,1.988,4.568,8.178,11.139,10.11,5.71,1.311,4.84,22.726,47.036,82.83,77.22,45.87,14.52
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,3311.0,3773.0,6853.0,6468.0,3696.0,462.0,1.0,4.0,8.0,14.0,24.0,18.0,6.0,16.0,48.0,88.0,152.0,192.0,120.0,24.0,1.988,5.048,8.206,14.269,17.597,11.421,2.623,4.84,21.934,45.958,77.836,125.4,91.74,29.04
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929.0,2772.0,3003.0,2618.0,770.0,0.0,0.0,1.0,4.0,6.0,14.0,10.0,0.0,0.0,16.0,40.0,80.0,104.0,40.0,0.0,0.0,1.988,4.371,6.091,8.488,4.371,0.0,0.0,4.84,24.794,36.894,70.84,48.4,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,4697.0,3080.0,3003.0,847.0,0.0,0.0,1.0,4.0,7.0,14.0,11.0,0.0,0.0,16.0,44.0,84.0,108.0,44.0,0.0,0.0,1.988,5.217,6.528,9.08,4.808,0.0,0.0,4.84,21.692,41.734,71.61,53.24,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,4697.0,3773.0,4235.0,924.0,0.0,0.0,1.0,4.0,8.0,20.0,12.0,0.0,0.0,16.0,48.0,112.0,128.0,48.0,0.0,0.0,1.988,5.217,8.206,12.154,5.245,0.0,0.0,4.84,21.912,45.958,100.716,58.08,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,2926.0,3850.0,3927.0,1848.0,231.0,1.0,6.0,6.0,10.0,15.0,9.0,3.0,36.0,96.0,96.0,156.0,168.0,90.0,18.0,1.988,6.401,6.077,9.109,10.674,5.71,1.311,4.84,38.94,35.618,54.56,79.068,45.87,14.52
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,5929.0,3311.0,2618.0,693.0,0.0,0.0,1.0,6.0,7.0,19.0,9.0,0.0,0.0,36.0,102.0,156.0,168.0,54.0,0.0,0.0,1.988,7.078,7.177,10.081,3.934,0.0,0.0,4.84,37.048,40.348,94.27,43.56,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929.0,6160.0,3465.0,1386.0,0.0,0.0,0.0,1.0,4.0,8.0,18.0,0.0,0.0,0.0,16.0,48.0,104.0,72.0,0.0,0.0,0.0,1.988,5.316,7.544,7.868,0.0,0.0,0.0,4.84,22.77,46.068,87.12,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,3311.0,2156.0,3696.0,1386.0,0.0,0.0,1.0,5.0,4.0,8.0,18.0,0.0,0.0,25.0,55.0,60.0,150.0,90.0,0.0,0.0,1.988,5.457,4.004,8.234,7.868,0.0,0.0,4.84,31.35,26.752,44.88,87.12,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,3311.0,3696.0,847.0,0.0,0.0,1.0,4.0,7.0,15.0,11.0,0.0,0.0,16.0,44.0,88.0,112.0,44.0,0.0,0.0,1.988,4.54,7.177,9.983,4.808,0.0,0.0,4.84,23.804,40.348,80.256,53.24,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,4620.0,3850.0,1848.0,231.0,0.0,0.0,1.0,4.0,8.0,19.0,3.0,0.0,0.0,16.0,48.0,108.0,88.0,12.0,0.0,0.0,1.988,5.245,8.178,8.897,1.311,0.0,0.0,4.84,20.834,47.036,92.73,14.52,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2079.0,3388.0,2618.0,154.0,0.0,0.0,1.0,4.0,7.0,15.0,2.0,0.0,0.0,16.0,44.0,88.0,76.0,8.0,0.0,0.0,1.988,4.033,7.106,8.136,0.874,0.0,0.0,4.84,25.674,41.228,78.826,9.68,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,4081.0,2310.0,1771.0,616.0,77.0,0.0,1.0,5.0,5.0,13.0,3.0,1.0,0.0,25.0,60.0,90.0,85.0,25.0,5.0,0.0,1.988,5.908,5.146,6.867,1.904,0.437,0.0,4.84,31.636,28.05,64.46,15.29,4.84,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929.0,2618.0,3003.0,2695.0,539.0,0.0,0.0,1.0,5.0,7.0,13.0,7.0,0.0,0.0,25.0,70.0,105.0,115.0,35.0,0.0,0.0,1.988,4.991,6.556,7.952,3.06,0.0,0.0,4.84,32.164,40.656,67.958,33.88,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929.0,3927.0,3542.0,2618.0,616.0,0.0,0.0,1.0,4.0,7.0,14.0,8.0,0.0,0.0,16.0,44.0,84.0,96.0,32.0,0.0,0.0,1.988,4.766,7.092,8.488,3.497,0.0,0.0,4.84,21.626,43.582,70.84,38.72,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,4004.0,3003.0,2926.0,1309.0,77.0,0.0,1.0,4.0,7.0,13.0,12.0,1.0,0.0,16.0,44.0,80.0,104.0,56.0,4.0,0.0,1.988,5.527,6.514,8.643,5.837,0.437,0.0,4.84,20.922,40.458,66.77,58.85,4.84,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,3311.0,2387.0,1848.0,77.0,0.0,0.0,1.0,6.0,6.0,13.0,1.0,0.0,0.0,36.0,96.0,114.0,96.0,6.0,0.0,0.0,1.988,5.795,5.584,6.838,0.437,0.0,0.0,4.84,40.92,32.89,65.538,4.84,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,3850.0,3157.0,693.0,0.0,0.0,1.0,4.0,8.0,19.0,9.0,0.0,0.0,16.0,48.0,108.0,112.0,36.0,0.0,0.0,1.988,4.54,8.136,10.575,3.934,0.0,0.0,4.84,23.804,46.838,96.998,43.56,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,3311.0,4851.0,1078.0,0.0,0.0,1.0,4.0,7.0,16.0,14.0,0.0,0.0,16.0,44.0,92.0,128.0,56.0,0.0,0.0,1.988,4.54,7.177,11.491,6.119,0.0,0.0,4.84,23.804,40.348,84.854,67.76,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,3773.0,2541.0,1925.0,154.0,0.0,0.0,1.0,6.0,7.0,8.0,2.0,0.0,0.0,36.0,102.0,96.0,78.0,12.0,0.0,0.0,1.988,6.528,5.992,5.217,0.874,0.0,0.0,4.84,37.158,38.808,43.186,9.68,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_iodide_1_smi1_1_s_1,5929.0,6853.0,2387.0,2233.0,1232.0,154.0,0.0,1.0,4.0,5.0,9.0,6.0,2.0,0.0,16.0,36.0,56.0,68.0,40.0,8.0,0.0,1.988,6.007,5.118,6.303,3.807,0.874,0.0,4.84,21.098,29.128,46.64,30.58,9.68,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2618.0,3773.0,3080.0,924.0,0.0,0.0,1.0,4.0,8.0,20.0,12.0,0.0,0.0,16.0,48.0,112.0,128.0,48.0,0.0,0.0,1.988,4.568,8.206,11.111,5.245,0.0,0.0,4.84,22.726,45.958,99.88,58.08,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929.0,4851.0,2849.0,2233.0,924.0,0.0,0.0,1.0,4.0,6.0,14.0,6.0,0.0,0.0,16.0,40.0,80.0,84.0,28.0,0.0,0.0,1.988,5.231,6.148,7.896,3.187,0.0,0.0,4.84,23.628,34.738,70.07,30.888,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,4774.0,3388.0,1463.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,16.0,48.0,108.0,76.0,0.0,0.0,0.0,1.988,5.189,7.614,8.305,0.0,0.0,0.0,4.84,22.77,45.188,91.96,0.0,0.0,0.0
