id,Z-0_MS_AB,Z-1_MS_AB,Z-2_MS_AB,Z-3_MS_AB,Z-4_MS_AB,Z-5_MS_AB,Z-6_MS_AB,I-0_MS_AB,I-1_MS_AB,I-2_MS_AB,I-3_MS_AB,I-4_MS_AB,I-5_MS_AB,I-6_MS_AB,T-0_MS_AB,T-1_MS_AB,T-2_MS_AB,T-3_MS_AB,T-4_MS_AB,T-5_MS_AB,T-6_MS_AB,S-0_MS_AB,S-1_MS_AB,S-2_MS_AB,S-3_MS_AB,S-4_MS_AB,S-5_MS_AB,S-6_MS_AB,chi-0_MS_AB,chi-1_MS_AB,chi-2_MS_AB,chi-3_MS_AB,chi-4_MS_AB,chi-5_MS_AB,chi-6_MS_AB
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1884.0,2583.2,2110.0,1405.2,0.0,0.0,0.0,60.0,75.2,58.0,37.2,0.0,0.0,0.0,228.0,306.2,247.0,163.2,0.0,0.0,0.0,69.856,88.689,69.085,44.586,0.0,0.0,0.0,88.816,114.759,90.415,58.806,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1412.4,2347.0,2109.2,1404.8,0.0,0.0,0.0,44.4,67.0,57.2,36.8,0.0,0.0,0.0,134.4,217.0,192.2,126.8,0.0,0.0,0.0,51.747,79.333,68.32,44.21,0.0,0.0,0.0,65.967,103.033,89.65,58.43,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.1,1409.9,2110.8,3045.2,234.1,0.0,0.0,28.1,41.9,58.8,81.2,6.1,0.0,0.0,64.1,95.9,139.8,198.2,15.1,0.0,0.0,32.989,49.264,69.834,97.197,7.331,0.0,0.0,42.469,63.484,91.164,128.007,9.701,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.0,1409.9,2109.5,4216.4,0.0,0.0,0.0,28.0,41.9,57.5,112.4,0.0,0.0,0.0,64.0,95.9,138.5,274.4,0.0,0.0,0.0,32.969,49.291,68.52,134.549,0.0,0.0,0.0,42.449,63.511,89.85,177.209,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.3,1644.9,2111.1,3747.6,234.1,0.0,0.0,44.3,48.9,59.1,99.6,6.1,0.0,0.0,134.3,153.9,194.1,339.6,21.1,0.0,0.0,51.633,57.513,70.165,119.243,7.331,0.0,0.0,65.853,74.103,91.495,157.163,9.701,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,940.6,1175.5,2344.6,2342.0,234.1,0.0,0.0,28.6,35.5,64.6,62.0,6.1,0.0,0.0,64.6,80.5,154.6,152.0,15.1,0.0,0.0,33.51,41.613,76.919,74.337,7.331,0.0,0.0,42.99,53.463,100.619,98.037,9.701,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.4,1646.1,3513.9,2108.2,0.0,0.0,0.0,28.4,50.1,93.9,56.2,0.0,0.0,0.0,64.4,113.1,228.9,137.2,0.0,0.0,0.0,33.302,58.68,112.324,67.273,0.0,0.0,0.0,42.782,75.27,147.874,88.603,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,940.4,1408.1,2110.7,3045.2,234.1,0.0,0.0,28.4,40.1,58.7,81.2,6.1,0.0,0.0,64.4,94.1,139.7,198.2,15.1,0.0,0.0,33.312,47.447,69.778,97.201,7.331,0.0,0.0,42.792,61.667,91.108,128.011,9.701,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,940.8,1643.5,3280.4,1639.4,234.1,0.0,0.0,28.8,47.5,88.4,43.4,6.1,0.0,0.0,64.8,110.5,214.4,106.4,15.1,0.0,0.0,33.682,56.115,105.623,51.965,7.33,0.0,0.0,43.162,72.705,138.803,68.555,9.7,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-oh_1_smi1_1_s_1,940.6,1644.5,3046.0,937.0,234.1,0.0,0.0,28.6,48.5,82.0,25.0,6.1,0.0,0.0,64.6,111.5,199.0,61.0,15.1,0.0,0.0,33.511,57.098,97.955,29.942,7.33,0.0,0.0,42.991,73.688,128.765,39.422,9.7,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.0,1409.9,2345.1,4683.9,0.0,0.0,0.0,28.0,41.9,65.1,123.9,0.0,0.0,0.0,64.0,95.9,155.1,303.9,0.0,0.0,0.0,32.943,49.274,77.445,148.453,0.0,0.0,0.0,42.423,63.494,101.145,195.853,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,940.1,1409.9,2109.9,1405.0,0.0,0.0,0.0,28.1,41.9,57.9,37.0,0.0,0.0,0.0,64.1,95.9,138.9,91.0,0.0,0.0,0.0,32.974,49.253,68.952,44.369,0.0,0.0,0.0,42.454,63.473,90.282,58.589,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,940.4,1646.1,3513.0,702.5,0.0,0.0,0.0,28.4,50.1,93.0,18.5,0.0,0.0,0.0,64.4,113.1,228.0,45.5,0.0,0.0,0.0,33.331,58.684,111.449,22.187,0.0,0.0,0.0,42.811,75.274,146.999,29.297,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.4,1408.0,1876.7,3045.1,0.0,0.0,0.0,28.4,40.0,52.7,81.1,0.0,0.0,0.0,64.4,94.0,124.7,198.1,0.0,0.0,0.0,33.308,47.387,62.529,97.088,0.0,0.0,0.0,42.788,61.607,81.489,127.898,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.5,1644.3,4215.2,2107.0,0.0,0.0,0.0,36.5,48.3,111.2,55.0,0.0,0.0,0.0,96.5,132.3,327.2,163.0,0.0,0.0,0.0,42.666,56.879,133.371,66.048,0.0,0.0,0.0,54.516,73.469,176.031,87.378,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.9,1645.3,4449.3,2107.0,0.0,0.0,0.0,28.9,49.3,117.3,55.0,0.0,0.0,0.0,64.9,112.3,288.3,136.0,0.0,0.0,0.0,33.862,57.949,140.624,66.049,0.0,0.0,0.0,43.342,74.539,185.654,87.379,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.3,1409.5,3279.2,3278.0,0.0,0.0,0.0,28.3,41.5,87.2,86.0,0.0,0.0,0.0,64.3,95.5,213.2,212.0,0.0,0.0,0.0,33.177,48.853,104.44,103.211,0.0,0.0,0.0,42.657,63.073,137.62,136.391,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.2,1878.8,3044.8,2575.6,0.0,0.0,0.0,44.2,54.8,80.8,67.6,0.0,0.0,0.0,134.2,174.8,275.8,232.6,0.0,0.0,0.0,51.569,64.678,96.785,81.176,0.0,0.0,0.0,65.789,83.638,127.595,107.246,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.3,1645.6,3280.5,702.5,0.0,0.0,0.0,28.3,49.6,88.5,18.5,0.0,0.0,0.0,64.3,112.6,214.5,45.5,0.0,0.0,0.0,33.211,58.237,105.731,22.186,0.0,0.0,0.0,42.691,74.827,138.911,29.296,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-icn_1_smi1_1_s_1,1411.9,2348.8,2111.1,936.9,0.0,0.0,0.0,43.9,68.8,59.1,24.9,0.0,0.0,0.0,133.9,218.8,194.1,84.9,0.0,0.0,0.0,51.303,81.128,70.151,29.812,0.0,0.0,0.0,65.523,104.828,91.481,39.292,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,940.3,1645.7,3514.3,2810.5,0.0,0.0,0.0,28.3,49.7,94.3,74.5,0.0,0.0,0.0,64.3,112.7,229.3,182.5,0.0,0.0,0.0,33.219,58.317,112.734,89.302,0.0,0.0,0.0,42.699,74.907,148.284,117.742,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,941.0,1410.3,3281.7,3746.3,234.1,0.0,0.0,29.0,42.3,89.7,98.3,6.1,0.0,0.0,65.0,96.3,215.7,242.3,15.1,0.0,0.0,33.969,49.651,106.899,118.013,7.331,0.0,0.0,43.449,63.871,140.079,155.933,9.701,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.3,1645.6,3280.3,2108.2,0.0,0.0,0.0,28.3,49.6,88.3,56.2,0.0,0.0,0.0,64.3,112.6,214.3,137.2,0.0,0.0,0.0,33.204,58.258,105.495,67.271,0.0,0.0,0.0,42.684,74.848,138.675,88.601,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,940.9,1409.1,3280.4,1639.4,234.1,0.0,0.0,28.9,41.1,88.4,43.4,6.1,0.0,0.0,64.9,95.1,214.4,106.4,15.1,0.0,0.0,33.802,48.52,105.619,51.964,7.33,0.0,0.0,43.282,62.74,138.799,68.554,9.7,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.3,1645.7,3513.4,1404.8,0.0,0.0,0.0,28.3,49.7,93.4,36.8,0.0,0.0,0.0,64.3,112.7,228.4,90.8,0.0,0.0,0.0,33.251,58.326,111.853,44.213,0.0,0.0,0.0,42.731,74.916,147.403,58.433,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.6,1646.8,3515.2,937.0,234.1,0.0,0.0,28.6,50.8,95.2,25.0,6.1,0.0,0.0,64.6,113.8,230.2,61.0,15.1,0.0,0.0,33.529,59.388,113.637,29.941,7.331,0.0,0.0,43.009,75.978,149.187,39.421,9.701,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.3,1410.6,2110.8,3045.2,234.1,0.0,0.0,28.3,42.6,58.8,81.2,6.1,0.0,0.0,64.3,96.6,139.8,198.2,15.1,0.0,0.0,33.193,50.006,69.843,97.215,7.331,0.0,0.0,42.673,64.226,91.173,128.025,9.701,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.3,1645.7,2578.8,4220.9,2814.0,702.3,0.0,28.3,49.7,70.8,116.9,78.0,18.3,0.0,64.3,112.7,169.8,278.9,186.0,45.3,0.0,33.269,58.283,84.333,138.998,92.794,21.993,0.0,42.749,74.873,110.403,181.658,121.234,29.103,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.7,1644.9,4213.9,0.0,0.0,0.0,0.0,36.7,48.9,109.9,0.0,0.0,0.0,0.0,96.7,132.9,325.9,0.0,0.0,0.0,0.0,42.823,57.528,132.065,0.0,0.0,0.0,0.0,54.673,74.118,174.725,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,940.4,1646.0,3514.9,1404.8,0.0,0.0,0.0,28.4,50.0,94.9,36.8,0.0,0.0,0.0,64.4,113.0,229.9,90.8,0.0,0.0,0.0,33.309,58.63,113.382,44.212,0.0,0.0,0.0,42.789,75.22,148.932,58.432,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,940.8,1409.5,2578.8,4220.9,2814.0,702.3,0.0,28.8,41.5,70.8,116.9,78.0,18.3,0.0,64.8,95.5,169.8,278.9,186.0,45.3,0.0,33.733,48.879,84.347,138.998,92.793,21.993,0.0,43.213,63.099,110.417,181.658,121.233,29.103,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1884.0,2584.2,2342.1,702.7,0.0,0.0,0.0,60.0,76.2,62.1,18.7,0.0,0.0,0.0,228.0,307.2,272.1,81.7,0.0,0.0,0.0,69.812,89.742,74.412,22.367,0.0,0.0,0.0,88.772,115.812,98.112,29.477,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.5,1880.8,4683.2,0.0,0.0,0.0,0.0,28.5,56.8,123.2,0.0,0.0,0.0,0.0,64.5,128.8,303.2,0.0,0.0,0.0,0.0,33.419,66.609,147.762,0.0,0.0,0.0,0.0,42.899,85.569,195.162,0.0,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.4,1409.1,2342.4,1405.4,0.0,0.0,0.0,28.4,41.1,62.4,37.4,0.0,0.0,0.0,64.4,95.1,152.4,91.4,0.0,0.0,0.0,33.307,48.494,74.69,44.731,0.0,0.0,0.0,42.787,62.714,98.39,58.951,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,1648.6,2347.4,3043.9,0.0,0.0,0.0,0.0,52.6,67.4,79.9,0.0,0.0,0.0,0.0,178.6,247.4,313.9,0.0,0.0,0.0,0.0,61.177,79.665,95.852,0.0,0.0,0.0,0.0,77.767,103.365,126.662,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,1176.7,1409.5,2344.2,4924.2,2814.0,702.3,0.0,36.7,41.5,64.2,136.2,78.0,18.3,0.0,96.7,113.5,184.2,388.2,222.0,54.3,0.0,42.804,48.843,76.45,162.06,92.792,21.993,0.0,54.654,63.063,100.15,211.83,121.232,29.103,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.5,2115.7,4213.9,0.0,0.0,0.0,0.0,44.5,63.7,109.9,0.0,0.0,0.0,0.0,134.5,198.7,379.9,0.0,0.0,0.0,0.0,51.912,74.775,132.082,0.0,0.0,0.0,0.0,66.132,96.105,174.742,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,940.1,1643.2,4448.0,0.0,0.0,0.0,0.0,28.1,47.2,116.0,0.0,0.0,0.0,0.0,64.1,110.2,287.0,0.0,0.0,0.0,0.0,33.068,55.766,139.343,0.0,0.0,0.0,0.0,42.548,72.356,184.373,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.7,1642.9,3045.9,4215.2,0.0,0.0,0.0,28.7,46.9,81.9,111.2,0.0,0.0,0.0,64.7,109.9,198.9,273.2,0.0,0.0,0.0,33.579,55.488,97.939,133.326,0.0,0.0,0.0,43.059,72.078,128.749,175.986,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.3,1643.5,3280.0,937.0,234.1,0.0,0.0,28.3,47.5,88.0,25.0,6.1,0.0,0.0,64.3,110.5,214.0,61.0,15.1,0.0,0.0,33.203,56.061,105.216,29.926,7.331,0.0,0.0,42.683,72.651,138.396,39.406,9.701,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1176.0,1880.4,2578.8,1405.3,0.0,0.0,0.0,36.0,56.4,70.8,37.3,0.0,0.0,0.0,96.0,152.4,202.8,109.3,0.0,0.0,0.0,42.111,66.278,84.351,44.66,0.0,0.0,0.0,53.961,85.238,110.421,58.88,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.3,1646.8,3748.7,2809.7,0.0,0.0,0.0,28.3,50.8,100.7,73.7,0.0,0.0,0.0,64.3,113.8,244.7,181.7,0.0,0.0,0.0,33.202,59.406,120.359,88.417,0.0,0.0,0.0,42.682,75.996,158.279,116.857,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.0,1644.2,2109.8,4918.8,0.0,0.0,0.0,44.0,48.2,57.8,130.8,0.0,0.0,0.0,134.0,153.2,192.8,445.8,0.0,0.0,0.0,51.413,56.814,68.859,156.585,0.0,0.0,0.0,65.633,73.404,90.189,206.355,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,1176.2,1878.3,4449.1,0.0,0.0,0.0,0.0,36.2,54.3,117.1,0.0,0.0,0.0,0.0,96.2,150.3,345.1,0.0,0.0,0.0,0.0,42.368,64.16,140.504,0.0,0.0,0.0,0.0,54.218,83.12,185.534,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.8,1643.5,3046.0,937.0,234.1,0.0,0.0,28.8,47.5,82.0,25.0,6.1,0.0,0.0,64.8,110.5,199.0,61.0,15.1,0.0,0.0,33.674,56.077,97.97,29.94,7.33,0.0,0.0,43.154,72.667,128.78,39.42,9.7,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1176.7,1408.5,3047.3,3044.0,234.1,0.0,0.0,36.7,40.5,83.3,80.0,6.1,0.0,0.0,96.7,112.5,239.3,236.0,18.1,0.0,0.0,42.808,47.853,99.244,95.97,7.331,0.0,0.0,54.658,62.073,130.054,126.78,9.701,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.1,1642.4,3278.9,702.5,0.0,0.0,0.0,28.1,46.4,86.9,18.5,0.0,0.0,0.0,64.1,109.4,212.9,45.5,0.0,0.0,0.0,32.987,55.012,104.159,22.184,0.0,0.0,0.0,42.467,71.602,137.339,29.294,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1175.9,1877.2,2110.0,1405.1,0.0,0.0,0.0,35.9,53.2,58.0,37.1,0.0,0.0,0.0,95.9,149.2,166.0,109.1,0.0,0.0,0.0,42.078,63.009,69.026,44.481,0.0,0.0,0.0,53.928,81.969,90.356,58.701,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1176.0,1880.4,2343.2,1171.1,0.0,0.0,0.0,36.0,56.4,63.2,31.1,0.0,0.0,0.0,96.0,152.4,183.2,91.1,0.0,0.0,0.0,42.163,66.264,75.519,37.273,0.0,0.0,0.0,54.013,85.224,99.219,49.123,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,1176.0,1879.4,2110.0,1405.1,0.0,0.0,0.0,36.0,55.4,58.0,37.1,0.0,0.0,0.0,96.0,151.4,166.0,109.1,0.0,0.0,0.0,42.19,65.21,69.076,44.477,0.0,0.0,0.0,54.04,84.17,90.406,58.697,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.2,1644.7,3513.4,1404.8,0.0,0.0,0.0,28.2,48.7,93.4,36.8,0.0,0.0,0.0,64.2,111.7,228.4,90.8,0.0,0.0,0.0,33.087,57.263,111.862,44.211,0.0,0.0,0.0,42.567,73.853,147.412,58.431,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1412.3,1878.3,3044.9,468.4,0.0,0.0,0.0,44.3,54.3,80.9,12.4,0.0,0.0,0.0,134.3,174.3,275.9,42.4,0.0,0.0,0.0,51.677,64.101,96.897,14.907,0.0,0.0,0.0,65.897,83.061,127.707,19.647,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1412.1,2583.6,3513.6,234.1,0.0,0.0,0.0,44.1,75.6,93.6,6.1,0.0,0.0,0.0,134.1,240.6,318.6,21.1,0.0,0.0,0.0,51.45,89.142,112.057,7.33,0.0,0.0,0.0,65.67,115.212,147.607,9.7,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.3,1645.7,3514.0,2575.6,0.0,0.0,0.0,28.3,49.7,94.0,67.6,0.0,0.0,0.0,64.3,112.7,229.0,166.6,0.0,0.0,0.0,33.217,58.294,112.47,81.178,0.0,0.0,0.0,42.697,74.884,148.02,107.248,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,1647.9,2111.6,1876.0,1405.2,0.0,0.0,0.0,51.9,59.6,52.0,37.2,0.0,0.0,0.0,177.9,221.6,196.0,145.2,0.0,0.0,0.0,60.49,70.705,61.832,44.584,0.0,0.0,0.0,77.08,92.035,80.792,58.804,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.6,1881.4,4449.6,0.0,0.0,0.0,0.0,28.6,57.4,117.6,0.0,0.0,0.0,0.0,64.6,129.4,288.6,0.0,0.0,0.0,0.0,33.48,67.263,140.923,0.0,0.0,0.0,0.0,42.96,86.223,185.953,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.2,1408.5,3046.1,4682.6,0.0,0.0,0.0,36.2,40.5,82.1,122.6,0.0,0.0,0.0,96.2,112.5,238.1,362.6,0.0,0.0,0.0,42.398,47.854,98.076,147.23,0.0,0.0,0.0,54.248,62.074,128.886,194.63,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1412.8,2116.5,4447.9,0.0,0.0,0.0,0.0,44.8,64.5,115.9,0.0,0.0,0.0,0.0,134.8,199.5,400.9,0.0,0.0,0.0,0.0,52.158,75.537,139.311,0.0,0.0,0.0,0.0,66.378,96.867,184.341,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.2,1174.4,2111.1,3747.6,234.1,0.0,0.0,28.2,34.4,59.1,99.6,6.1,0.0,0.0,64.2,79.4,140.1,243.6,15.1,0.0,0.0,33.128,40.59,70.19,119.242,7.331,0.0,0.0,42.608,52.44,91.52,157.162,9.701,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.9,1410.2,2579.5,3753.0,3048.1,702.3,0.0,28.9,42.2,71.5,105.0,84.1,18.3,0.0,64.9,96.2,170.5,249.0,201.1,45.3,0.0,33.803,49.614,85.02,124.725,100.122,21.993,0.0,43.283,63.834,111.09,162.645,130.932,29.103,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_iodide_1_smi1_1_s_1,1412.7,2112.6,1874.8,702.5,0.0,0.0,0.0,44.7,60.6,50.8,18.5,0.0,0.0,0.0,134.7,195.6,170.8,63.5,0.0,0.0,0.0,52.055,71.69,60.659,22.186,0.0,0.0,0.0,66.275,93.02,79.619,29.296,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.0,1408.8,2110.9,3278.1,0.0,0.0,0.0,28.0,40.8,58.9,86.1,0.0,0.0,0.0,64.0,94.8,139.9,212.1,0.0,0.0,0.0,32.949,48.214,70.019,103.365,0.0,0.0,0.0,42.429,62.434,91.349,136.545,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.3,1645.7,2813.8,4924.2,2814.0,702.3,0.0,28.3,49.7,77.8,136.2,78.0,18.3,0.0,64.3,112.7,185.8,325.2,186.0,45.3,0.0,33.217,58.322,92.55,162.057,92.792,21.993,0.0,42.697,74.912,120.99,211.827,121.232,29.103,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.0,1646.2,2342.4,1405.4,0.0,0.0,0.0,44.0,50.2,62.4,37.4,0.0,0.0,0.0,134.0,155.2,212.4,127.4,0.0,0.0,0.0,51.379,58.837,74.687,44.733,0.0,0.0,0.0,65.599,75.427,98.387,58.953,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.3,1644.5,3512.2,702.7,0.0,0.0,0.0,28.3,48.5,92.2,18.7,0.0,0.0,0.0,64.3,111.5,227.2,45.7,0.0,0.0,0.0,33.181,57.115,110.654,22.367,0.0,0.0,0.0,42.661,73.705,146.204,29.477,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.3,1643.5,3279.2,3278.0,0.0,0.0,0.0,28.3,47.5,87.2,86.0,0.0,0.0,0.0,64.3,110.5,213.2,212.0,0.0,0.0,0.0,33.179,56.072,104.443,103.211,0.0,0.0,0.0,42.659,72.662,137.623,136.391,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.3,1645.7,2579.8,4924.2,2816.0,702.3,0.0,28.3,49.7,71.8,136.2,80.0,18.3,0.0,64.3,112.7,170.8,325.2,188.0,45.3,0.0,33.215,58.265,85.297,162.055,94.791,21.993,0.0,42.695,74.855,111.367,211.825,123.231,29.103,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.5,1646.4,3515.6,937.0,234.1,0.0,0.0,28.5,50.4,95.6,25.0,6.1,0.0,0.0,64.5,113.4,230.6,61.0,15.1,0.0,0.0,33.447,59.027,114.057,29.941,7.331,0.0,0.0,42.927,75.617,149.607,39.421,9.701,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,940.9,1409.8,3278.9,702.5,0.0,0.0,0.0,28.9,41.8,86.9,18.5,0.0,0.0,0.0,64.9,95.8,212.9,45.5,0.0,0.0,0.0,33.808,49.212,104.137,22.186,0.0,0.0,0.0,43.288,63.432,137.317,29.296,0.0,0.0,0.0
