id,Z-0_FD_AB,Z-1_FD_AB,Z-2_FD_AB,Z-3_FD_AB,Z-4_FD_AB,Z-5_FD_AB,Z-6_FD_AB,I-0_FD_AB,I-1_FD_AB,I-2_FD_AB,I-3_FD_AB,I-4_FD_AB,I-5_FD_AB,I-6_FD_AB,T-0_FD_AB,T-1_FD_AB,T-2_FD_AB,T-3_FD_AB,T-4_FD_AB,T-5_FD_AB,T-6_FD_AB,S-0_FD_AB,S-1_FD_AB,S-2_FD_AB,S-3_FD_AB,S-4_FD_AB,S-5_FD_AB,S-6_FD_AB,chi-0_FD_AB,chi-1_FD_AB,chi-2_FD_AB,chi-3_FD_AB,chi-4_FD_AB,chi-5_FD_AB,chi-6_FD_AB
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2371.4,4117.7,5214.9,3204.1,1797.1,743.3,192.0,-43.6,-97.3,-137.1,-176.9,-128.9,-69.7,-21.0,340.4,490.7,762.9,519.1,378.1,230.3,69.0,-99.565,-211.743,-303.632,-547.45,-357.25,-303.741,-169.002,259.205,460.287,645.628,994.16,596.24,502.449,283.188
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,2108.0,3679.7,5101.5,3540.1,1274.5,433.3,-8.0,-31.0,-70.3,-100.5,-116.9,-66.5,-25.7,-8.0,299.0,391.7,583.5,291.1,296.5,163.3,-8.0,-77.924,-175.218,-235.487,-398.692,-199.863,-215.095,-101.155,221.296,405.672,523.813,764.708,368.157,411.845,153.995
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1812.6,2889.5,3453.8,3385.0,1447.7,996.3,438.6,-38.4,-74.5,-107.2,-119.0,-112.3,-68.7,-29.4,291.6,426.5,510.8,451.0,385.7,285.3,168.6,-94.225,-181.586,-263.764,-297.208,-310.947,-262.898,-194.866,249.725,422.044,562.916,577.202,595.413,513.412,363.674
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1805.9,3005.6,5218.9,5058.9,2480.1,1491.9,633.5,-39.1,-78.4,-118.1,-161.1,-174.9,-134.1,-59.5,380.9,527.6,721.9,840.9,728.1,498.9,255.5,-119.701,-237.586,-345.647,-484.148,-652.602,-609.299,-405.212,308.609,504.194,719.833,944.872,1182.138,1047.961,692.308
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1760.2,2917.4,4721.1,4450.8,2120.7,1514.8,269.3,-30.8,-64.6,-99.9,-115.2,-114.3,-90.2,-45.7,365.2,439.4,668.1,607.8,626.7,713.8,125.3,-105.877,-221.067,-268.279,-443.846,-422.017,-450.624,-532.614,299.813,501.393,621.401,924.874,877.883,894.276,869.136
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1837.7,3238.7,4740.1,2864.5,1707.0,712.7,194.5,-31.3,-64.3,-95.9,-102.5,-81.0,-58.3,-18.5,268.7,355.7,528.1,293.5,336.0,217.7,71.5,-82.932,-162.263,-232.481,-368.765,-234.664,-275.378,-162.383,223.188,358.417,513.859,704.845,458.306,468.622,278.467
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1,1688.8,2842.4,4453.4,3675.8,1785.3,1072.5,-27.6,-27.2,-58.6,-88.6,-101.2,-83.7,-61.5,-27.6,326.8,421.4,643.4,531.8,471.3,451.5,-27.6,-92.063,-192.312,-249.127,-424.191,-358.742,-334.941,-344.352,269.137,448.578,603.383,894.969,787.408,668.109,523.158
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2004.9,2785.4,3196.1,2756.0,1208.3,530.0,186.3,-38.1,-76.6,-88.9,-112.0,-87.7,-40.0,-11.7,267.9,409.4,469.1,386.0,254.3,128.0,60.3,-81.6,-164.792,-219.702,-271.523,-235.947,-143.801,-79.726,233.73,425.968,534.768,564.877,486.153,275.479,153.734
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1858.5,3597.9,5988.8,2457.7,1757.8,761.6,0.0,-31.5,-62.1,-107.2,-128.3,-126.2,-48.4,0.0,310.5,411.9,690.8,453.7,467.8,-48.4,0.0,-90.308,-189.816,-257.943,-534.327,-394.029,-418.275,0.0,240.862,415.854,571.047,987.543,732.741,684.945,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1821.8,2871.9,5005.3,5700.0,2589.4,1489.3,792.6,-35.2,-74.1,-112.7,-141.0,-149.6,-106.7,-53.4,390.8,501.9,637.3,750.0,642.4,607.3,360.6,-113.519,-241.049,-322.233,-413.091,-566.931,-509.456,-437.37,309.421,529.381,673.197,875.559,1101.279,954.304,805.71
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1866.4,2982.4,3975.3,3600.9,1731.4,1299.4,637.3,-41.6,-80.6,-116.7,-137.1,-134.6,-89.6,-37.7,318.4,450.4,564.3,516.9,453.4,363.4,160.3,-102.516,-204.697,-284.603,-341.306,-365.22,-325.668,-250.446,269.064,473.603,605.947,664.414,705.18,641.622,493.314
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1740.9,2996.4,4448.5,2002.2,1114.1,435.6,-5.0,-35.1,-69.6,-111.5,-136.8,-103.9,-29.4,-5.0,294.9,449.4,665.5,421.2,187.1,105.6,-5.0,-89.064,-185.053,-271.927,-461.878,-333.847,-175.299,-60.877,233.076,421.577,608.273,829.712,586.583,334.701,92.213
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1774.3,2864.1,3870.1,2520.7,1248.3,715.4,158.4,-37.7,-75.9,-104.9,-125.3,-104.7,-46.6,-12.6,274.3,413.1,528.1,426.7,324.3,184.4,38.4,-89.381,-175.225,-252.322,-321.793,-305.527,-232.833,-106.154,235.219,404.825,554.378,591.737,556.673,456.537,191.266
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1824.3,3058.7,4912.6,5241.1,2563.9,1250.6,598.7,-35.7,-73.3,-112.4,-146.9,-142.1,-99.4,-52.3,372.3,520.7,691.6,783.1,598.9,377.6,244.7,-109.996,-225.24,-336.75,-450.581,-591.102,-492.789,-298.505,294.344,493.23,712.11,910.849,1117.518,879.801,517.495
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,1681.3,2590.1,3724.2,3692.8,2199.0,798.8,312.0,-31.7,-55.9,-73.8,-81.2,-66.0,-44.2,-21.0,208.3,298.1,352.2,233.8,192.0,162.8,99.0,-70.915,-120.97,-178.532,-190.986,-158.541,-143.034,-106.814,195.725,304.22,420.748,390.294,351.759,293.676,203.956
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2642.8,5347.3,6726.0,3579.4,1044.6,-17.3,0.0,-42.2,-100.7,-165.0,-206.6,-143.4,-17.3,0.0,371.8,529.3,915.0,549.4,342.6,-17.3,0.0,-96.288,-221.677,-333.255,-710.458,-429.037,-352.622,0.0,248.382,457.943,662.655,1253.282,628.283,565.918,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2364.8,4105.2,5203.9,3197.9,1589.9,608.7,168.1,-41.2,-91.8,-130.1,-168.1,-123.1,-51.3,-11.9,330.8,472.2,745.9,518.9,353.9,206.7,18.1,-94.32,-200.765,-282.835,-525.403,-350.84,-272.239,-144.751,256.38,455.125,627.605,976.727,602.26,482.681,265.349
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1828.6,2974.7,4148.6,3392.5,1538.2,608.4,184.5,-34.4,-73.3,-96.4,-108.5,-78.8,-39.6,-13.5,277.6,409.7,497.6,368.5,272.2,191.4,58.5,-82.906,-170.091,-240.275,-281.312,-237.114,-187.271,-112.851,227.534,406.419,547.675,553.048,470.946,366.559,205.119
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2212.5,3056.1,4030.6,5463.7,2391.0,1357.3,926.6,-43.5,-90.9,-115.4,-152.3,-183.0,-109.7,-45.4,400.5,515.1,679.6,819.7,633.0,499.3,386.6,-115.127,-253.928,-289.843,-388.663,-528.358,-394.966,-346.993,323.353,608.662,687.197,871.067,1043.642,725.684,701.237
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1700.3,2699.3,4968.1,4307.7,2202.1,2030.2,450.7,-33.7,-60.7,-92.9,-126.3,-146.9,-117.8,-44.3,368.3,485.3,753.1,650.7,630.1,641.2,-44.3,-110.511,-229.11,-281.918,-490.408,-475.931,-478.031,-498.029,305.919,542.7,691.192,1002.212,946.129,914.719,799.861
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2132.0,4477.0,6513.0,3217.5,1458.4,-23.1,0.0,-34.0,-74.0,-126.0,-145.5,-158.6,-23.1,0.0,314.0,406.0,690.0,478.5,549.4,-23.1,0.0,-91.974,-189.159,-271.787,-547.515,-459.222,-511.659,0.0,232.446,373.011,531.463,928.815,727.368,826.461,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1825.4,3366.7,4702.9,2575.6,1606.0,652.7,168.1,-34.6,-65.3,-100.1,-115.4,-113.0,-61.3,-11.9,259.4,348.7,535.9,355.6,310.0,193.7,18.1,-86.013,-159.985,-231.823,-390.751,-308.088,-280.711,-144.773,223.527,351.035,506.327,706.169,554.412,483.839,265.327
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2096.1,3532.6,4064.5,3739.3,1628.1,1014.5,417.6,-45.9,-103.4,-150.5,-166.7,-144.9,-83.5,-32.4,356.1,562.6,713.5,631.3,503.1,330.5,165.6,-108.507,-228.365,-351.924,-419.023,-420.638,-340.938,-230.625,270.333,479.995,693.246,740.837,732.892,605.682,409.455
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1885.2,3432.0,4982.5,2855.8,1923.3,1274.0,360.4,-37.8,-69.0,-102.5,-123.2,-128.7,-88.0,-17.6,262.2,351.0,551.5,383.8,378.3,191.0,15.4,-89.931,-164.509,-233.085,-399.655,-327.259,-331.505,-154.923,231.189,361.151,516.615,738.695,581.771,570.145,291.867
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2027.8,3304.3,5601.3,7854.7,3587.6,3320.2,2561.4,-42.2,-82.7,-128.7,-179.3,-222.4,-216.8,-123.6,503.8,643.3,897.3,1137.7,1040.6,1118.2,866.4,-144.292,-309.903,-400.696,-561.072,-819.069,-806.068,-809.519,390.338,690.477,874.574,1200.288,1580.601,1537.652,1540.951
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2043.1,3464.4,3668.2,2876.9,1441.6,750.5,236.6,-41.9,-93.6,-132.8,-132.1,-112.4,-56.5,-15.4,324.1,518.4,575.2,476.9,409.6,207.5,65.6,-94.594,-203.004,-301.291,-323.365,-322.842,-253.423,-135.733,249.116,452.556,617.129,616.235,616.668,473.897,254.777
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,1709.5,2659.0,3698.9,3304.7,1989.3,1176.2,642.1,-42.5,-71.0,-99.1,-115.3,-110.7,-89.8,-47.9,227.5,331.0,428.9,322.7,279.3,222.2,138.1,-88.323,-143.246,-224.516,-267.844,-253.468,-238.149,-175.107,214.317,316.294,473.284,492.836,482.972,448.971,332.493
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2506.5,4381.2,7327.1,9271.5,8503.4,7041.7,5488.0,-73.5,-142.8,-211.9,-286.5,-364.6,-428.3,-389.0,592.5,871.2,1252.1,1519.5,1714.4,1794.7,1618.0,-197.998,-378.876,-576.512,-765.469,-1058.98,-1277.895,-1351.019,483.092,788.304,1198.738,1552.271,2111.78,2430.105,2453.641
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,1930.2,2843.4,5015.2,5220.8,2443.1,981.6,-24.7,-28.8,-63.6,-87.8,-125.2,-106.9,-53.4,-24.7,385.2,500.4,779.2,609.8,472.1,567.6,-24.7,-98.897,-229.52,-270.262,-480.23,-386.377,-303.912,-415.896,292.723,556.18,694.388,998.26,795.863,605.808,655.734
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1690.0,3176.5,5763.8,1960.9,1424.2,-19.8,0.0,-32.0,-66.5,-116.2,-136.1,-141.8,-19.8,0.0,310.0,407.5,681.8,445.9,452.2,-19.8,0.0,-90.048,-187.457,-264.884,-539.928,-423.4,-429.638,0.0,227.892,374.473,538.816,926.502,712.82,693.022,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2065.1,3673.7,5180.5,2604.3,1401.0,632.0,43.8,-40.9,-97.3,-153.5,-182.7,-144.0,-46.0,-10.2,385.1,592.7,860.5,687.3,447.0,239.0,-1.2,-107.427,-246.126,-349.377,-577.126,-500.171,-342.351,-174.312,276.633,519.744,706.983,997.184,827.269,623.679,288.918
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1697.3,2577.4,3931.4,3727.3,1976.6,1460.0,860.0,-39.7,-68.6,-97.6,-112.7,-123.4,-103.0,-55.0,278.3,357.4,445.4,388.3,407.6,407.0,227.0,-97.779,-178.887,-235.312,-271.668,-299.801,-321.233,-294.911,255.081,415.323,508.508,538.332,591.319,636.997,577.729
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,1669.7,2742.2,4894.4,3341.4,1495.2,581.0,168.1,-28.3,-56.8,-85.6,-96.6,-73.8,-43.0,-11.9,259.7,339.2,514.4,290.4,325.2,209.0,18.1,-78.058,-151.906,-206.258,-343.864,-226.08,-253.897,-144.803,220.412,353.894,495.592,676.256,460.44,464.363,265.297
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1621.7,2463.2,3612.5,2925.3,1615.4,1041.7,489.4,-37.3,-62.8,-83.5,-101.7,-100.6,-77.3,-32.6,220.7,321.2,408.5,321.3,304.4,228.7,105.4,-84.862,-138.198,-202.457,-247.641,-247.894,-242.792,-160.873,222.518,329.472,459.613,484.989,489.776,472.198,314.027
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,1790.5,2656.9,4066.8,5612.9,3274.8,1287.1,646.6,-33.5,-64.1,-85.2,-105.1,-109.2,-83.9,-52.4,320.5,421.9,580.8,539.9,394.8,408.1,268.6,-96.639,-190.832,-247.613,-311.031,-337.746,-304.722,-296.827,271.401,457.378,603.337,680.409,705.654,597.798,525.923
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2274.0,3701.6,5553.5,7541.1,7143.9,5255.3,3831.0,-63.0,-123.4,-173.5,-207.9,-254.1,-297.7,-285.0,495.0,710.6,1008.5,1082.1,1365.9,1508.3,1326.0,-174.025,-314.884,-470.254,-558.176,-688.194,-937.232,-1049.728,446.105,696.116,1033.736,1182.364,1519.206,1911.868,1948.802
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1506.5,2463.3,4567.5,1954.5,1309.7,568.9,-8.8,-29.5,-53.7,-85.5,-106.5,-109.3,-34.1,-8.8,282.5,384.3,553.5,358.5,349.7,175.9,-8.8,-88.242,-178.993,-233.06,-398.081,-313.707,-288.735,-112.342,238.578,423.917,539.26,735.889,575.253,552.165,171.158
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,1961.4,3564.0,5247.9,3875.5,1914.6,766.4,194.3,-33.6,-69.0,-104.1,-111.5,-89.4,-58.6,-18.7,266.4,351.0,519.9,284.5,327.6,217.4,71.3,-81.425,-157.773,-228.858,-358.243,-240.862,-275.148,-162.539,212.665,334.077,481.602,659.477,447.548,467.712,278.311
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,2141.0,3920.4,5986.1,2970.2,734.5,-17.4,0.0,-31.0,-75.6,-121.9,-143.8,-75.5,-17.4,0.0,329.0,428.4,742.1,342.2,410.5,-17.4,0.0,-82.047,-190.338,-267.555,-560.658,-268.318,-352.739,0.0,222.243,393.882,561.945,1011.912,434.762,565.801,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,1874.4,3157.4,4153.7,3607.1,2062.3,789.8,283.6,-36.6,-73.6,-94.3,-103.9,-76.7,-47.2,-19.4,251.4,379.4,460.7,319.1,232.3,156.8,76.6,-80.145,-152.1,-224.265,-251.925,-204.157,-158.179,-97.357,214.605,364.92,533.655,496.065,417.953,309.671,185.483
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1539.6,2472.3,4366.1,2081.7,1511.4,1100.8,124.9,-29.4,-50.7,-76.9,-96.3,-90.6,-57.2,-10.1,258.6,363.3,529.1,338.7,308.4,152.8,-10.1,-82.926,-159.191,-211.195,-366.671,-266.502,-240.121,-106.933,233.574,394.009,520.655,727.969,555.288,459.839,173.327
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,2316.8,3613.2,5234.0,5617.6,2794.6,1253.4,596.6,-47.2,-103.8,-148.0,-211.4,-211.4,-126.6,-54.4,438.8,640.2,884.0,1030.6,703.6,365.4,242.6,-123.878,-272.472,-396.093,-588.684,-741.046,-523.924,-300.542,324.682,595.578,837.327,1167.726,1350.224,873.206,515.458
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,1600.1,2296.2,3294.3,3124.0,1589.6,779.0,397.2,-31.9,-55.8,-74.7,-83.0,-69.4,-49.0,-25.8,214.1,298.2,381.3,268.0,206.6,179.0,118.2,-73.803,-125.818,-186.611,-208.492,-181.046,-153.894,-120.613,204.837,318.122,455.659,431.618,401.824,319.536,234.257
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2499.8,4715.3,7027.2,6772.6,7511.9,5917.9,3242.3,-62.2,-129.7,-190.8,-226.4,-264.1,-301.1,-294.7,495.8,722.3,1111.2,1093.6,1382.9,1543.9,1064.3,-166.839,-313.371,-480.267,-694.383,-738.103,-978.005,-1168.58,417.321,651.249,1016.643,1371.987,1531.157,1915.495,1952.44
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1742.4,2806.6,3390.0,2415.4,1135.2,617.3,154.2,-36.6,-70.4,-96.0,-110.6,-88.8,-42.7,-10.8,245.4,388.6,474.0,357.4,250.2,137.3,40.2,-82.334,-152.125,-231.828,-278.135,-251.689,-174.039,-81.272,218.656,363.395,523.662,528.805,478.841,340.551,151.078
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2532.2,4310.9,5502.1,2335.5,755.9,166.9,0.0,-47.8,-138.1,-185.9,-220.5,-111.1,-13.1,0.0,438.2,761.9,1074.1,667.5,200.9,16.9,0.0,-105.842,-288.743,-412.784,-685.97,-420.948,-183.221,0.0,276.598,606.907,878.776,1202.59,628.722,328.939,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2799.5,4336.4,6158.1,8102.5,7809.4,5768.1,3903.0,-71.5,-148.6,-207.9,-264.5,-353.6,-363.9,-282.0,570.5,835.4,1169.1,1376.5,1629.4,1664.1,1338.0,-181.486,-361.067,-517.007,-651.782,-869.442,-1050.49,-1085.469,470.204,815.953,1126.153,1388.848,1812.678,2084.0,2053.641
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2068.6,3495.1,4061.1,2776.2,1606.5,997.3,299.5,-46.4,-98.9,-135.9,-160.8,-115.5,-55.7,-12.5,295.6,501.1,650.1,475.2,274.5,124.3,23.5,-93.995,-190.969,-300.732,-378.698,-312.677,-189.164,-68.297,237.505,421.421,649.368,683.662,577.933,372.856,135.943
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1883.3,2476.5,3648.2,4891.7,1987.6,828.2,549.4,-30.7,-64.5,-77.8,-103.3,-109.4,-53.8,-26.6,353.3,457.5,615.2,607.7,376.6,375.2,213.4,-93.399,-210.931,-250.41,-324.158,-373.962,-237.012,-244.792,280.911,533.369,640.71,741.172,782.958,463.668,488.498
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1890.1,3285.5,6486.4,5376.4,3003.7,2493.2,751.2,-38.9,-77.5,-131.6,-182.6,-221.3,-158.8,-58.8,453.1,582.5,864.4,981.4,1044.7,777.2,103.2,-131.492,-284.102,-371.848,-623.096,-781.643,-842.034,-655.297,345.268,608.158,779.762,1218.094,1432.447,1519.176,1097.003
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2461.4,4175.3,6848.7,6250.5,3101.6,1417.5,232.0,-46.6,-111.7,-180.3,-259.5,-267.4,-139.5,-38.0,517.4,704.3,1109.7,1234.5,1028.6,724.5,124.0,-135.909,-317.35,-440.208,-795.586,-903.184,-806.447,-611.523,355.911,655.1,878.352,1511.954,1534.856,1363.183,1017.657
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1911.2,2602.2,3661.0,5011.3,2599.6,769.2,540.6,-35.8,-67.8,-77.0,-112.7,-112.4,-58.8,-41.4,294.2,376.2,529.0,532.3,331.6,274.2,198.6,-90.655,-178.857,-207.339,-281.9,-329.02,-218.284,-192.528,257.345,446.793,555.591,622.24,681.95,405.446,349.932
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_bromide_1_smi1_1_s_1,1903.6,3066.6,5442.8,6751.4,3603.2,1599.5,989.2,-34.4,-71.4,-110.2,-142.6,-146.8,-101.5,-60.8,397.6,504.6,669.8,784.4,666.2,654.5,419.2,-113.706,-238.387,-318.147,-413.962,-566.67,-510.417,-468.371,317.484,539.543,700.383,896.678,1136.07,989.373,882.109
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,1599.0,2476.3,4706.2,2737.4,1394.7,638.9,195.7,-30.0,-58.7,-87.8,-103.6,-81.3,-54.1,-17.3,270.0,361.3,536.2,292.4,335.7,221.9,72.7,-84.135,-166.356,-220.109,-365.146,-240.671,-272.61,-161.166,227.175,377.154,509.251,688.634,468.379,475.41,279.684
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2148.6,3077.4,3843.7,3544.6,1856.7,868.8,422.6,-44.4,-90.6,-110.3,-142.4,-120.3,-73.2,-30.4,291.6,425.4,561.7,490.6,371.7,232.8,125.6,-93.321,-180.591,-248.587,-336.278,-313.051,-232.036,-155.699,249.279,425.259,573.203,645.502,612.179,419.324,289.651
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,1623.9,2501.4,3660.9,2943.3,1641.9,1047.0,505.4,-38.1,-63.6,-89.1,-104.7,-104.1,-75.0,-31.6,237.9,338.4,417.9,312.3,276.9,210.0,106.4,-85.978,-151.173,-219.111,-257.997,-250.756,-228.243,-150.354,222.392,361.467,487.539,500.913,496.214,456.477,302.946
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1657.9,2588.9,4493.5,2990.2,1712.0,1039.5,327.3,-31.1,-63.1,-96.5,-99.8,-91.0,-73.5,-35.7,304.9,374.9,545.5,350.2,416.0,436.5,126.3,-92.914,-189.423,-249.663,-385.452,-269.683,-319.096,-328.436,251.756,419.157,553.887,766.938,551.807,593.324,552.574
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1714.9,2523.4,3631.6,5768.5,1968.8,1485.9,1030.5,-31.1,-59.6,-76.4,-108.5,-113.2,-86.1,-49.5,346.9,438.4,631.6,707.5,594.8,483.9,490.5,-106.819,-209.757,-242.53,-343.357,-448.443,-426.311,-310.651,315.821,522.333,646.37,818.993,957.897,883.969,638.129
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2038.1,3546.9,3810.8,2469.4,1092.1,399.7,71.5,-37.9,-92.1,-122.2,-122.6,-77.9,-32.3,-6.5,304.1,525.9,603.8,429.4,288.1,117.7,23.5,-85.191,-183.494,-294.378,-335.777,-273.591,-174.72,-66.501,230.349,410.746,612.192,609.643,510.789,315.33,115.419
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1848.5,2924.3,3777.0,3491.1,1780.6,1179.9,579.2,-41.5,-81.7,-114.0,-132.9,-127.4,-89.1,-44.8,300.5,425.3,552.0,500.1,457.6,363.9,186.2,-101.756,-193.228,-272.853,-328.42,-350.976,-323.925,-253.588,261.184,430.922,587.217,615.83,648.084,602.955,459.002
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1600.1,2751.1,5765.1,2135.9,1136.2,-19.9,0.0,-25.9,-56.9,-96.9,-114.1,-87.8,-19.9,0.0,310.1,399.1,659.1,353.9,506.2,-19.9,0.0,-85.692,-188.559,-240.798,-500.309,-313.55,-429.776,0.0,235.278,410.451,550.992,931.981,582.13,692.884,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,1601.6,2406.7,3400.3,4086.3,1584.6,1204.1,477.3,-33.4,-56.3,-79.7,-101.7,-107.4,-85.9,-26.7,290.6,387.7,499.3,474.3,378.6,283.1,171.3,-93.062,-179.581,-227.563,-286.254,-331.01,-296.841,-208.098,259.768,451.589,560.537,626.556,680.41,588.639,406.872
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1769.6,2681.6,4003.2,5133.1,2400.1,1675.6,971.0,-39.4,-69.4,-94.8,-122.9,-137.9,-130.4,-73.0,326.6,440.6,619.2,606.1,513.1,463.6,257.0,-107.46,-201.932,-268.241,-354.872,-416.248,-410.795,-361.239,288.54,474.568,632.629,750.448,825.302,773.665,671.241
