id,qnat-0_FA_AA,qnat-1_FA_AA,qnat-2_FA_AA,qnat-3_FA_AA,qnat-4_FA_AA,qnat-5_FA_AA,qnat-6_FA_AA,Vnat-0_FA_AA,Vnat-1_FA_AA,Vnat-2_FA_AA,Vnat-3_FA_AA,Vnat-4_FA_AA,Vnat-5_FA_AA,Vnat-6_FA_AA,Ns-0_FA_AA,Ns-1_FA_AA,Ns-2_FA_AA,Ns-3_FA_AA,Ns-4_FA_AA,Ns-5_FA_AA,Ns-6_FA_AA,Np-0_FA_AA,Np-1_FA_AA,Np-2_FA_AA,Np-3_FA_AA,Np-4_FA_AA,Np-5_FA_AA,Np-6_FA_AA,Nd-0_FA_AA,Nd-1_FA_AA,Nd-2_FA_AA,Nd-3_FA_AA,Nd-4_FA_AA,Nd-5_FA_AA,Nd-6_FA_AA,Nlp-0_FA_AA,Nlp-1_FA_AA,Nlp-2_FA_AA,Nlp-3_FA_AA,Nlp-4_FA_AA,Nlp-5_FA_AA,Nlp-6_FA_AA,LPde-0_FA_AA,LPde-1_FA_AA,LPde-2_FA_AA,LPde-3_FA_AA,LPde-4_FA_AA,LPde-5_FA_AA,LPde-6_FA_AA,LPe-0_FA_AA,LPe-1_FA_AA,LPe-2_FA_AA,LPe-3_FA_AA,LPe-4_FA_AA,LPe-5_FA_AA,LPe-6_FA_AA,LPocc-0_FA_AA,LPocc-1_FA_AA,LPocc-2_FA_AA,LPocc-3_FA_AA,LPocc-4_FA_AA,LPocc-5_FA_AA,LPocc-6_FA_AA,LPs-0_FA_AA,LPs-1_FA_AA,LPs-2_FA_AA,LPs-3_FA_AA,LPs-4_FA_AA,LPs-5_FA_AA,LPs-6_FA_AA,LPp-0_FA_AA,LPp-1_FA_AA,LPp-2_FA_AA,LPp-3_FA_AA,LPp-4_FA_AA,LPp-5_FA_AA,LPp-6_FA_AA,LPd-0_FA_AA,LPd-1_FA_AA,LPd-2_FA_AA,LPd-3_FA_AA,LPd-4_FA_AA,LPd-5_FA_AA,LPd-6_FA_AA,Nlv-0_FA_AA,Nlv-1_FA_AA,Nlv-2_FA_AA,Nlv-3_FA_AA,Nlv-4_FA_AA,Nlv-5_FA_AA,Nlv-6_FA_AA,LVde-0_FA_AA,LVde-1_FA_AA,LVde-2_FA_AA,LVde-3_FA_AA,LVde-4_FA_AA,LVde-5_FA_AA,LVde-6_FA_AA,LVe-0_FA_AA,LVe-1_FA_AA,LVe-2_FA_AA,LVe-3_FA_AA,LVe-4_FA_AA,LVe-5_FA_AA,LVe-6_FA_AA,LVocc-0_FA_AA,LVocc-1_FA_AA,LVocc-2_FA_AA,LVocc-3_FA_AA,LVocc-4_FA_AA,LVocc-5_FA_AA,LVocc-6_FA_AA,LVs-0_FA_AA,LVs-1_FA_AA,LVs-2_FA_AA,LVs-3_FA_AA,LVs-4_FA_AA,LVs-5_FA_AA,LVs-6_FA_AA,LVp-0_FA_AA,LVp-1_FA_AA,LVp-2_FA_AA,LVp-3_FA_AA,LVp-4_FA_AA,LVp-5_FA_AA,LVp-6_FA_AA,LVd-0_FA_AA,LVd-1_FA_AA,LVd-2_FA_AA,LVd-3_FA_AA,LVd-4_FA_AA,LVd-5_FA_AA,LVd-6_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,9.151779,-10.161989,-2.856596,3.932904,0.911104,9.53463,-5.714394,714.371811,1639.333506,2500.917435,3493.383747,4438.91151,5225.477005,4968.111656,53.676,119.254,197.245,277.117,376.209,506.449,563.626,356.385,651.401,845.295,1248.032,1843.487,2315.618,2087.279,71.574,1.185,0.341,0.341,0.003,0.0,0.0,19.0,18.0,18.0,18.0,4.0,4.0,0.0,0.11576,0.037285,0.086773,0.066268,0.0,0.0,0.0,0.140192,0.043243,0.122523,0.16143,0.026946,0.084696,0.0,13.182671,10.828997,14.847949,15.683441,4.600892,5.524185,0.0,0.138404,0.014826,0.03481,0.097971,0.0,0.0,0.0,3.161097,0.000371,3.703196,2.447241,1.706922,1.317424,0.0,0.899847,0.002656,0.002091,0.003418,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,130.0,224.0,322.0,422.0,580.0,674.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5.307149,-4.676045,-0.49237,3.420823,-0.452563,-6.066936,-1.459676,460.207899,1132.262614,1817.982211,2189.215229,2062.896281,1513.007714,638.044678,34.425,74.5,135.748,181.918,266.066,228.248,194.92,212.238,332.892,547.9,823.608,829.564,466.652,63.563,67.405,0.329,0.329,0.165,0.001,0.0,0.0,28.0,40.0,20.0,8.0,4.0,0.0,0.0,0.035097,0.026006,0.0,0.0,0.0,0.0,0.0,0.359504,0.129454,0.352778,0.099766,0.444344,0.0,0.0,15.453798,18.848911,20.912061,7.768957,13.234061,0.0,0.0,0.413381,0.030497,0.000621,0.116027,0.198464,0.0,0.0,2.849536,0.000568,6.120075,7.7e-05,1.414251,0.0,0.0,0.81993,0.000906,0.0,0.000362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,76.0,142.0,194.0,296.0,254.0,260.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5.307149,-4.676045,-0.49237,3.420823,-0.452563,-6.066936,-1.459676,460.207899,1132.262614,1817.982211,2189.215229,2062.896281,1513.007714,638.044678,34.425,74.5,135.748,181.918,266.066,228.248,194.92,212.238,332.892,547.9,823.608,829.564,466.652,63.563,67.405,0.329,0.329,0.165,0.001,0.0,0.0,28.0,40.0,20.0,8.0,4.0,0.0,0.0,0.035097,0.026006,0.0,0.0,0.0,0.0,0.0,0.359504,0.129454,0.352778,0.099766,0.444344,0.0,0.0,15.453798,18.848911,20.912061,7.768957,13.234061,0.0,0.0,0.413381,0.030497,0.000621,0.116027,0.198464,0.0,0.0,2.849536,0.000568,6.120075,7.7e-05,1.414251,0.0,0.0,0.81993,0.000906,0.0,0.000362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,76.0,142.0,194.0,296.0,254.0,260.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-oh_1_smi1_1_s_1,9.58307,-10.246995,-4.52269,7.579185,-2.347251,8.300879,-2.838115,688.191802,1576.905713,2411.340212,3400.665394,4216.451249,4659.584282,4235.385813,52.21,115.996,195.225,282.118,371.439,486.948,504.875,341.453,602.675,822.693,1255.087,1693.261,1976.226,1742.27,71.405,1.352,0.173,0.001,0.0,0.0,0.0,27.0,32.0,14.0,8.0,0.0,0.0,0.0,0.06537,0.034467,0.0,0.0,0.0,0.0,0.0,0.279316,0.071008,0.154238,0.25387,0.0,0.0,0.0,13.279293,12.931854,13.052942,12.954744,0.0,0.0,0.0,0.316079,0.017656,0.062652,0.168968,0.0,0.0,0.0,1.919555,0.000737,1.686667,1.697772,0.0,0.0,0.0,0.890193,0.001698,0.000755,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,126.0,220.0,318.0,410.0,552.0,612.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-oh_1_smi1_1_s_1,9.58307,-10.246995,-4.52269,7.579185,-2.347251,8.300879,-2.838115,688.191802,1576.905713,2411.340212,3400.665394,4216.451249,4659.584282,4235.385813,52.21,115.996,195.225,282.118,371.439,486.948,504.875,341.453,602.675,822.693,1255.087,1693.261,1976.226,1742.27,71.405,1.352,0.173,0.001,0.0,0.0,0.0,27.0,32.0,14.0,8.0,0.0,0.0,0.0,0.06537,0.034467,0.0,0.0,0.0,0.0,0.0,0.279316,0.071008,0.154238,0.25387,0.0,0.0,0.0,13.279293,12.931854,13.052942,12.954744,0.0,0.0,0.0,0.316079,0.017656,0.062652,0.168968,0.0,0.0,0.0,1.919555,0.000737,1.686667,1.697772,0.0,0.0,0.0,0.890193,0.001698,0.000755,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,126.0,220.0,318.0,410.0,552.0,612.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,2.999608,-1.743908,-2.805236,3.222517,1.967925,-2.330357,-1.013575,467.024132,1073.921309,1508.916707,1815.342921,1818.112163,1455.053884,1046.337613,31.785,66.806,112.535,128.489,152.45,172.658,135.828,219.335,357.202,513.314,609.018,791.96,600.531,383.974,67.569,0.329,0.165,0.0,0.0,0.0,0.0,34.0,40.0,16.0,10.0,0.0,0.0,0.0,0.144156,0.04466,0.0,0.0,0.0,0.0,0.0,0.179791,0.11205,0.160542,0.213506,0.0,0.0,0.0,12.8069,14.285577,12.564975,11.069705,0.0,0.0,0.0,0.067989,0.04516,0.000488,0.0,0.0,0.0,0.0,2.569137,0.000351,1.510537,3.509449,0.0,0.0,0.0,0.823919,0.000363,0.000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,70.0,118.0,134.0,158.0,170.0,162.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,2.999608,-1.743908,-2.805236,3.222517,1.967925,-2.330357,-1.013575,467.024132,1073.921309,1508.916707,1815.342921,1818.112163,1455.053884,1046.337613,31.785,66.806,112.535,128.489,152.45,172.658,135.828,219.335,357.202,513.314,609.018,791.96,600.531,383.974,67.569,0.329,0.165,0.0,0.0,0.0,0.0,34.0,40.0,16.0,10.0,0.0,0.0,0.0,0.144156,0.04466,0.0,0.0,0.0,0.0,0.0,0.179791,0.11205,0.160542,0.213506,0.0,0.0,0.0,12.8069,14.285577,12.564975,11.069705,0.0,0.0,0.0,0.067989,0.04516,0.000488,0.0,0.0,0.0,0.0,2.569137,0.000351,1.510537,3.509449,0.0,0.0,0.0,0.823919,0.000363,0.000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,70.0,118.0,134.0,158.0,170.0,162.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_chloride_1_smi1_1_s_1,10.769144,-14.462226,-0.124509,8.518487,-3.385144,15.016664,-21.615289,519.414293,1162.427984,1748.631823,2652.968976,2975.188775,2526.607828,1741.830293,44.891,99.878,177.059,241.486,346.097,436.584,372.702,237.442,325.374,426.239,879.707,1115.858,794.543,373.351,72.594,1.534,0.175,0.002,0.0,0.0,0.0,33.0,40.0,8.0,0.0,0.0,0.0,0.0,0.151535,0.047774,0.0,0.0,0.0,0.0,0.0,0.062576,0.072991,0.027964,0.0,0.0,0.0,0.0,9.630361,13.17508,5.399899,0.0,0.0,0.0,0.0,0.025993,0.016032,0.0,0.0,0.0,0.0,0.0,1.716701,0.000369,1.693231,0.0,0.0,0.0,0.0,0.897378,0.001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,102.0,196.0,266.0,366.0,498.0,486.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_chloride_1_smi1_1_s_1,10.769144,-14.462226,-0.124509,8.518487,-3.385144,15.016664,-21.615289,519.414293,1162.427984,1748.631823,2652.968976,2975.188775,2526.607828,1741.830293,44.891,99.878,177.059,241.486,346.097,436.584,372.702,237.442,325.374,426.239,879.707,1115.858,794.543,373.351,72.594,1.534,0.175,0.002,0.0,0.0,0.0,33.0,40.0,8.0,0.0,0.0,0.0,0.0,0.151535,0.047774,0.0,0.0,0.0,0.0,0.0,0.062576,0.072991,0.027964,0.0,0.0,0.0,0.0,9.630361,13.17508,5.399899,0.0,0.0,0.0,0.0,0.025993,0.016032,0.0,0.0,0.0,0.0,0.0,1.716701,0.000369,1.693231,0.0,0.0,0.0,0.0,0.897378,0.001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,102.0,196.0,266.0,366.0,498.0,486.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,6.778386,-12.568094,10.15728,-4.075347,1.233064,3.018367,-11.029875,454.795155,1192.853728,1695.267843,2081.664149,1726.487456,1019.179104,463.407312,32.806,73.566,130.93,165.38,230.944,140.771,109.364,204.766,295.836,568.731,823.458,680.994,347.693,49.862,70.059,1.34,0.171,0.002,0.0,0.0,0.0,32.0,66.0,26.0,8.0,12.0,0.0,0.0,0.227742,0.096746,0.222446,0.0,0.0,0.0,0.0,0.357115,0.491306,0.6389,0.059825,0.377482,0.0,0.0,19.128606,41.000143,30.801754,6.144185,16.937094,0.0,0.0,0.31084,0.144307,0.276562,0.0,0.0,0.0,0.0,3.757879,2.091124,6.999474,0.0002,5.019698,0.0,0.0,0.839057,0.002748,1e-06,0.000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,68.0,120.0,152.0,232.0,146.0,144.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,6.778386,-12.568094,10.15728,-4.075347,1.233064,3.018367,-11.029875,454.795155,1192.853728,1695.267843,2081.664149,1726.487456,1019.179104,463.407312,32.806,73.566,130.93,165.38,230.944,140.771,109.364,204.766,295.836,568.731,823.458,680.994,347.693,49.862,70.059,1.34,0.171,0.002,0.0,0.0,0.0,32.0,66.0,26.0,8.0,12.0,0.0,0.0,0.227742,0.096746,0.222446,0.0,0.0,0.0,0.0,0.357115,0.491306,0.6389,0.059825,0.377482,0.0,0.0,19.128606,41.000143,30.801754,6.144185,16.937094,0.0,0.0,0.31084,0.144307,0.276562,0.0,0.0,0.0,0.0,3.757879,2.091124,6.999474,0.0002,5.019698,0.0,0.0,0.839057,0.002748,1e-06,0.000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,68.0,120.0,152.0,232.0,146.0,144.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5.132345,-3.351556,-5.747226,3.035145,3.88637,2.970596,-4.532503,672.121922,1530.631421,2279.140061,2873.790192,3592.812865,4285.787564,3883.571297,44.979,95.003,154.124,205.864,256.326,332.528,376.746,337.735,634.837,853.378,1050.384,1606.597,2043.88,1779.114,69.225,0.833,0.5,0.336,0.003,0.001,0.0,31.0,24.0,18.0,30.0,12.0,6.0,0.0,0.097197,0.019259,0.0,0.060069,0.049756,0.0,0.0,0.415903,0.109877,0.330007,0.547837,0.066549,0.147455,0.0,15.147195,11.986234,17.871615,18.463964,4.423173,6.470847,0.0,0.475708,0.062229,0.07914,0.457049,0.0,0.0,0.0,2.538464,0.00063,2.301473,1.450935,1.994603,0.91905,0.0,0.858221,0.001482,0.000741,0.003521,3e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,104.0,168.0,236.0,278.0,352.0,424.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5.132345,-3.351556,-5.747226,3.035145,3.88637,2.970596,-4.532503,672.121922,1530.631421,2279.140061,2873.790192,3592.812865,4285.787564,3883.571297,44.979,95.003,154.124,205.864,256.326,332.528,376.746,337.735,634.837,853.378,1050.384,1606.597,2043.88,1779.114,69.225,0.833,0.5,0.336,0.003,0.001,0.0,31.0,24.0,18.0,30.0,12.0,6.0,0.0,0.097197,0.019259,0.0,0.060069,0.049756,0.0,0.0,0.415903,0.109877,0.330007,0.547837,0.066549,0.147455,0.0,15.147195,11.986234,17.871615,18.463964,4.423173,6.470847,0.0,0.475708,0.062229,0.07914,0.457049,0.0,0.0,0.0,2.538464,0.00063,2.301473,1.450935,1.994603,0.91905,0.0,0.858221,0.001482,0.000741,0.003521,3e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,104.0,168.0,236.0,278.0,352.0,424.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,3.436255,-2.579335,-1.974861,2.075266,-0.422392,5.275828,-4.065442,516.113591,1128.154169,1699.46001,2084.692275,2234.777713,2178.607635,1523.433017,35.992,74.645,119.901,143.742,191.009,225.036,202.041,242.92,420.501,540.078,643.024,1018.336,1026.044,563.325,69.057,0.499,0.333,0.333,0.001,0.0,0.0,30.0,18.0,32.0,34.0,12.0,18.0,0.0,0.093913,0.0,0.0,0.071679,0.0,0.0,0.0,0.479441,0.134698,0.298407,0.804621,0.618892,0.278306,0.0,20.178758,16.879568,30.297615,33.743565,21.533337,16.763905,0.0,0.628347,0.134484,0.417919,0.875606,0.0,0.0,0.0,3.914719,1.235114,1.843474,4.609774,5.073916,4.912035,0.0,0.841259,0.000183,0.001101,0.003119,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,74.0,126.0,146.0,196.0,218.0,212.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,3.436255,-2.579335,-1.974861,2.075266,-0.422392,5.275828,-4.065442,516.113591,1128.154169,1699.46001,2084.692275,2234.777713,2178.607635,1523.433017,35.992,74.645,119.901,143.742,191.009,225.036,202.041,242.92,420.501,540.078,643.024,1018.336,1026.044,563.325,69.057,0.499,0.333,0.333,0.001,0.0,0.0,30.0,18.0,32.0,34.0,12.0,18.0,0.0,0.093913,0.0,0.0,0.071679,0.0,0.0,0.0,0.479441,0.134698,0.298407,0.804621,0.618892,0.278306,0.0,20.178758,16.879568,30.297615,33.743565,21.533337,16.763905,0.0,0.628347,0.134484,0.417919,0.875606,0.0,0.0,0.0,3.914719,1.235114,1.843474,4.609774,5.073916,4.912035,0.0,0.841259,0.000183,0.001101,0.003119,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,74.0,126.0,146.0,196.0,218.0,212.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5.404509,-3.250997,-4.467112,-4.553307,15.964164,-0.888781,-9.44266,678.413526,1757.777589,2571.32058,3581.071411,4102.850733,4464.645782,3675.772674,49.592,110.052,191.96,281.014,381.26,398.055,427.651,335.311,613.288,961.103,1497.689,1723.19,1977.133,1465.327,70.562,1.345,0.172,0.001,0.0,0.0,0.0,32.0,66.0,32.0,14.0,0.0,0.0,0.0,0.234077,0.105288,0.22799,0.0,0.0,0.0,0.0,0.562058,0.581292,0.656535,1.045443,0.0,0.0,0.0,20.46934,40.605361,33.097731,28.111576,0.0,0.0,0.0,0.531621,0.098366,0.232339,0.6723,0.0,0.0,0.0,3.195695,2.149915,6.230606,3.130242,0.0,0.0,0.0,0.854147,0.002957,0.000925,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,114.0,196.0,286.0,402.0,408.0,480.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5.404509,-3.250997,-4.467112,-4.553307,15.964164,-0.888781,-9.44266,678.413526,1757.777589,2571.32058,3581.071411,4102.850733,4464.645782,3675.772674,49.592,110.052,191.96,281.014,381.26,398.055,427.651,335.311,613.288,961.103,1497.689,1723.19,1977.133,1465.327,70.562,1.345,0.172,0.001,0.0,0.0,0.0,32.0,66.0,32.0,14.0,0.0,0.0,0.0,0.234077,0.105288,0.22799,0.0,0.0,0.0,0.0,0.562058,0.581292,0.656535,1.045443,0.0,0.0,0.0,20.46934,40.605361,33.097731,28.111576,0.0,0.0,0.0,0.531621,0.098366,0.232339,0.6723,0.0,0.0,0.0,3.195695,2.149915,6.230606,3.130242,0.0,0.0,0.0,0.854147,0.002957,0.000925,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,114.0,196.0,286.0,402.0,408.0,480.0
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,1.940212,-0.901997,-1.487985,0.853032,0.275415,0.499895,-1.012943,410.884302,921.554382,1319.38046,1469.697526,1357.030717,1111.170751,685.085356,27.264,54.425,85.155,115.625,120.858,115.433,86.108,184.128,305.966,396.759,539.64,556.114,501.169,273.924,66.749,0.164,0.327,0.0,0.0,0.0,0.0,20.0,18.0,18.0,6.0,2.0,0.0,0.0,0.015783,0.0,0.0,0.0,0.0,0.0,0.0,0.454335,0.167905,0.232804,0.641448,0.26587,0.0,0.0,16.60753,18.352352,20.488592,18.77941,7.796656,0.0,0.0,0.925447,0.702119,0.492496,1.158526,0.549303,0.0,0.0,1.18875,0.450813,0.667665,1.801872,0.45126,0.0,0.0,0.822468,0.0,0.001995,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,56.0,88.0,120.0,122.0,112.0,92.0
